# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=10
# for k=1.05469e-05 to 9.11685 h/Mpc,
# number of wavenumbers equal to 270
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_ur                  14:t_tot              
       4.990256558844e-05      -3.448766666201e-03      -2.589697628540e-03      -2.589698025179e-03      -3.448705216646e-03      -2.592465043305e-03       6.013384755739e-01       5.993642551850e-01      -2.663447799096e-09      -6.185032553798e-13      -2.720251004012e-09      -1.162169156746e-11       1.668942100220e-01       5.259746356886e+01 
       5.285947849546e-05      -3.869001932252e-03      -2.905682331070e-03      -2.905682830392e-03      -3.868924585625e-03      -2.908785614631e-03       6.013365119540e-01       5.993627193596e-01      -3.352727405713e-09      -7.785613591238e-13      -3.424224040307e-09      -1.462928228968e-11       8.166275341210e+03       1.967708993324e-01 
       5.599159950724e-05      -4.340364127438e-03      -3.260221394166e-03      -3.260222022758e-03      -4.340266773279e-03      -3.263701061220e-03       6.013343090298e-01       5.993609963393e-01      -4.220332873281e-09      -9.800246486347e-13      -4.310321325573e-09      -1.841497111133e-11       2.517085498683e+01       1.665456973935e+02 
       5.930931035668e-05      -4.869053006341e-03      -3.658018744706e-03      -3.658019536033e-03      -4.868930471840e-03      -3.661920132581e-03       6.013318373811e-01       5.993590634788e-01      -5.312374770897e-09      -1.233638690431e-12      -5.425636806598e-09      -2.317996274083e-11       2.655031697220e-01       1.136710654809e+01 
       6.282360793301e-05      -5.462014816800e-03      -4.104352171112e-03      -4.104353167300e-03      -5.461860593332e-03      -4.108725996974e-03       6.013290647314e-01       5.993568953128e-01      -6.686881072723e-09      -1.552874686302e-12      -6.829432233084e-09      -2.917744925499e-11       2.690448018427e+03       3.153426071411e-01 
       6.654614073212e-05      -6.127030795576e-03      -4.605143309722e-03      -4.605144563807e-03      -6.126836694356e-03      -4.610046287709e-03       6.013259537201e-01       5.993544620884e-01      -8.416870772036e-09      -1.954648091175e-12      -8.596277124763e-09      -3.672602369457e-11       9.334938994401e-02       1.075797061718e+03 
       7.048924746667e-05      -6.872815817016e-03      -5.167036178860e-03      -5.167037757586e-03      -6.872571535372e-03      -5.172531702343e-03       6.013224634954e-01       5.993517319349e-01      -1.059421774988e-08      -2.460291064173e-12      -1.081999764095e-08      -4.622655580422e-11       4.438828459335e-01       6.299157344246e-01 
       7.466599796401e-05      -7.709128228556e-03      -5.797485274613e-03      -5.797487262022e-03      -7.708820804049e-03      -5.803644169010e-03       6.013185480515e-01       5.993486695086e-01      -1.333450747687e-08      -3.096769796594e-12      -1.361864099658e-08      -5.818340471096e-11      -7.027049469306e+01       5.591428756463e-01 
       7.909023648746e-05      -8.646892035507e-03      -6.504854407377e-03      -6.504856909251e-03      -8.646505165311e-03      -6.511755758708e-03       6.013141551953e-01       5.993452329161e-01      -1.678317175504e-08      -3.897676569232e-12      -1.714071658460e-08      -7.323107796418e-11       4.282285505671e-02       8.862760736347e+00 
       8.377662762449e-05      -9.698332690356e-03      -7.298527589554e-03      -7.298530739010e-03      -9.697845867058e-03      -7.306259653943e-03       6.013092272729e-01       5.993413776305e-01      -2.112314097878e-08      -4.905629521052e-12      -2.157304253765e-08      -9.216777165572e-11       9.215728050761e-01       4.941984019966e-06 
       8.874070489404e-05      -1.087712778160e-02      -8.189033427090e-03      -8.189037391775e-03      -1.087651521036e-02      -8.197694626031e-03       6.013036989772e-01       5.993370529500e-01      -2.658450759520e-08      -6.174297811205e-12      -2.715060258669e-08      -1.159974801393e-10       7.329146390973e+00       1.228877864005e+00 
       9.399892223387e-05      -1.219857401453e-02      -9.188184671617e-03      -9.188189662547e-03      -1.219780325971e-02      -9.197884676620e-03       6.012974971570e-01       5.993322008354e-01      -3.345668598245e-08      -7.770760079142e-12      -3.416893578737e-08      -1.459829311742e-10       4.781455478702e-03      -1.845766791933e+00 
       9.956870853887e-05      -1.367977195946e-02      -1.030923477133e-02      -1.030924105384e-02      -1.367880225758e-02      -1.032009568073e-02       6.012905401862e-01       5.993267566673e-01      -4.210365251711e-08      -9.779222125565e-12      -4.299969416641e-08      -1.837120983746e-10       2.063044847758e+00       1.036531325477e-03 
       1.054685254309e-04      -1.533983013071e-02      -1.156705348918e-02      -1.156706139778e-02      -1.533861020008e-02      -1.157921109926e-02       6.012827361412e-01       5.993206493714e-01      -5.298299882601e-08      -1.230651242114e-11      -5.411018552116e-08      -2.311816500241e-10      -4.326727697393e-02       2.751114520000e+00 
       1.117179284516e-04      -1.720008967077e-02      -1.297832389765e-02      -1.297833385289e-02      -1.719855508333e-02      -1.299192906405e-02       6.012739822087e-01       5.993137978290e-01      -6.667007979374e-08      -1.548616350111e-11      -6.808790051080e-08      -2.909018421659e-10       1.530569781311e-04      -6.117347073934e-03 
       1.183376318815e-04      -1.928437149731e-02      -1.456176336306e-02      -1.456177589436e-02      -1.928244128002e-02      -1.457698345051e-02       6.012641630623e-01       5.993061116324e-01      -8.388808841987e-08      -1.948640956076e-11      -8.567129859006e-08      -3.660280259004e-10       4.618582110491e+00       2.955968050880e-06 
       1.253495773991e-04      -2.161924698143e-02      -1.633837141377e-02      -1.633838718767e-02      -2.161681939956e-02      -1.635539182272e-02       6.012531493624e-01       5.992974890350e-01      -1.055459264090e-07      -2.451852485650e-11      -1.077884285948e-07      -4.605257212002e-10      -1.785535597305e-04       6.158977614648e+00 
       1.327770068094e-04      -2.423433363533e-02      -1.833170777785e-02      -1.833172763317e-02      -2.423128090314e-02      -1.835073353244e-02       6.012407965576e-01       5.992878164618e-01      -1.327856317983e-07      -3.084802426718e-11      -1.356053465908e-07      -5.793775524879e-10      8.487983166331e-314      2.334195370506e-313 
       1.406445390808e-04      -2.716261663174e-02      -2.056820420341e-02      -2.056822919544e-02      -2.715877829878e-02      -2.058946157649e-02       6.012269420280e-01       5.992769652988e-01      -1.670419267688e-07      -3.880689867974e-11      -1.705868121282e-07      -7.288426236570e-10       5.000000000000e-01       5.000000000000e-01 
       1.489782519471e-04      -3.044079700914e-02      -2.307751423016e-02      -2.307754568725e-02      -3.043597161704e-02      -2.310125237144e-02       6.012114047188e-01       5.992647947827e-01      -2.101162944256e-07      -4.881877930959e-11      -2.145723081433e-07      -9.167816053220e-10       5.000000000000e-01       5.000000000000e-01 
       1.578057683454e-04      -3.410966622406e-02      -2.589290540057e-02      -2.589294499425e-02      -3.410360101560e-02      -2.591939791678e-02       6.011939805084e-01       5.992511420606e-01      -2.642711175954e-07      -6.140413425362e-11      -2.698711946413e-07      -1.153063195077e-09       5.000000000000e-01       5.000000000000e-01 
       1.671563479743e-04      -3.821450687426e-02      -2.905169916689e-02      -2.905174900034e-02      -3.820688477844e-02      -2.908124558749e-02       6.011744419051e-01       5.992358288137e-01      -3.323453030724e-07      -7.722705435630e-11      -3.393817615674e-07      -1.450073389477e-09       5.000000000000e-01       5.000000000000e-01 
       1.770609842788e-04      -4.280551737928e-02      -3.259576414162e-02      -3.259582686186e-02      -4.279594078271e-02      -3.262869117952e-02       6.011525338001e-01       5.992186540635e-01      -4.179005764972e-07      -9.712043981069e-11      -4.267400198290e-07      -1.823351381545e-09       5.000000000000e-01       5.000000000000e-01 
       1.875525071809e-04      -4.793825752753e-02      -3.657206922076e-02      -3.657214815705e-02      -4.792622820461e-02      -3.660873170342e-02       6.011279708761e-01       5.991993909502e-01      -5.254043337986e-07      -1.221162647586e-10      -5.365055103253e-07      -2.292383881045e-09       5.000000000000e-01       5.000000000000e-01 
       1.986656918977e-04      -5.367411021254e-02      -4.103330368927e-02      -4.103340303089e-02      -5.365900415549e-02      -4.107408500627e-02       6.011004336352e-01       5.991777870170e-01      -6.604557080936e-07      -1.535207307563e-10      -6.743931082588e-07      -2.881596636072e-09       5.000000000000e-01       5.000000000000e-01 
       2.104373742076e-04      -6.008075172760e-02      -4.603857251901e-02      -4.603869753667e-02      -6.006178776815e-02      -4.608388437330e-02       6.010695653252e-01       5.991535595220e-01      -8.300695316789e-07      -1.929677005813e-10      -8.475618929744e-07      -3.621589528383e-09       5.000000000000e-01       5.000000000000e-01 
       2.229065725459e-04      -6.723261978801e-02      -5.165417572247e-02      -5.165433304409e-02      -6.720882094999e-02      -5.170445691516e-02       6.010349670101e-01       5.991263920370e-01      -1.043028459121e-06      -2.425103029800e-10      -1.064974597821e-06      -4.550674219989e-09       5.000000000000e-01       5.000000000000e-01 
       2.361146173358e-04      -7.521136592404e-02      -5.795448196764e-02      -5.795467992887e-02      -7.518151109697e-02      -5.801019587610e-02       6.009961929700e-01       5.990959299089e-01      -1.310321606442e-06      -3.047143457861e-10      -1.337844310474e-06      -5.716784546038e-09       5.000000000000e-01       5.000000000000e-01 
       2.501052879817e-04      -8.410627198447e-02      -6.502290764118e-02      -6.502315673059e-02      -8.406883614607e-02      -6.508453794981e-02       6.009527452185e-01       5.990617759938e-01      -1.645688064392e-06      -3.827899099516e-10      -1.680188584203e-06      -7.179847172488e-09       5.000000000000e-01       5.000000000000e-01 
       2.649249579812e-04      -9.401460444257e-02      -7.295301403304e-02      -7.295332742917e-02      -9.396768611895e-02      -7.302105813174e-02       6.009040682552e-01       5.990234851163e-01      -2.066292769660e-06      -4.807126156545e-10      -2.109515502395e-06      -9.014717774318e-09       5.000000000000e-01       5.000000000000e-01 
       2.806227486340e-04      -1.050418778837e-01      -8.184973660515e-02      -8.185013088571e-02      -1.049831071963e-01      -8.192469599633e-02       6.008495423494e-01       5.989805617379e-01      -2.593552653865e-06      -6.035172918428e-10      -2.647671373730e-06      -1.131480844947e-08       5.000000000000e-01       5.000000000000e-01 
       2.972506918601e-04      -1.173019772557e-01      -9.183076214670e-02      -9.183125814875e-02      -1.172284056683e-01      -9.191312891322e-02       6.007884772262e-01       5.989324506393e-01      -3.254169015319e-06      -7.574405543131e-10      -3.321885367726e-06      -1.419656027937e-08       5.000000000000e-01       5.000000000000e-01 
       3.148639026643e-04      -1.309170928386e-01      -1.030280711362e-01      -1.030286950499e-01      -1.308250570832e-01      -1.031183093946e-01       6.007201039011e-01       5.988785309050e-01      -4.081388282987e-06      -9.502246651150e-10      -4.166053220196e-06      -1.780493933423e-08       5.000000000000e-01       5.000000000000e-01 
       3.335207618210e-04      -1.460173964883e-01      -1.155896649274e-01      -1.155904496689e-01      -1.459023521633e-01      -1.156881858697e-01       6.006435672042e-01       5.988181115596e-01      -5.116538343593e-06      -1.191662249341e-09      -5.222309669073e-06      -2.232017510823e-08       5.000000000000e-01       5.000000000000e-01 
       3.532831093829e-04      -1.627403727351e-01      -1.296814994623e-01      -1.296824863691e-01      -1.625966951881e-01      -1.297886282437e-01       6.005579163756e-01       5.987504178041e-01      -6.410935723616e-06      -1.493682989439e-09      -6.542947206314e-06      -2.796597638230e-08       5.000000000000e-01       5.000000000000e-01 
       3.742164496560e-04      -1.812297107920e-01      -1.454896495935e-01      -1.454908905950e-01      -1.810504506425e-01      -1.456055820198e-01       6.004620967638e-01       5.986745882573e-01      -8.028160556898e-06      -1.871254825419e-09      -8.192747503843e-06      -3.501952922635e-08       5.000000000000e-01       5.000000000000e-01 
       3.963901683208e-04      -2.016336211626e-01      -1.632227305489e-01      -1.632242908652e-01      -2.014102147540e-01      -1.633474769271e-01       6.003549386387e-01       5.985896619862e-01      -1.004683900908e-05      -2.342932573082e-09      -1.025179908359e-05      -4.382358051005e-08       5.000000000000e-01       5.000000000000e-01 
       4.198777624174e-04      -2.241024320501e-01      -1.831146070326e-01      -1.831165684906e-01      -2.238243600988e-01      -1.832479200057e-01       6.002351475700e-01       5.984945675383e-01      -1.256400019978e-05      -2.931354262326e-09      -1.281888395191e-05      -5.480096838254e-08       5.000000000000e-01       5.000000000000e-01 
       4.447570839598e-04      -2.487853060275e-01      -2.054274220364e-01      -2.054298873858e-01      -2.484396800206e-01      -2.055687048326e-01       6.001012932784e-01       5.983881157368e-01      -1.569901576023e-05      -3.665020782329e-09      -1.601551851147e-05      -6.847197583587e-08       5.000000000000e-01       5.000000000000e-01 
       4.711105979834e-04      -2.758258340851e-01      -2.304549829562e-01      -2.304580810236e-01      -2.753969299314e-01      -2.306031731761e-01       5.999517984216e-01       5.982689816685e-01      -1.959839657577e-05      -4.578182241078e-09      -1.999073616556e-05      -8.547486746063e-08       5.000000000000e-01       5.000000000000e-01 
       4.990256558844e-04      -3.053563306738e-01      -2.585265439728e-01      -2.585304364022e-01      -3.048250395460e-01      -2.586799680438e-01       5.997849274962e-01       5.981356981249e-01      -2.444124462957e-05      -5.713911881281e-09      -2.492669098469e-05      -1.065900187752e-07       5.000000000000e-01       5.000000000000e-01 
       5.285947849546e-04      -3.374905249696e-01      -2.900110314137e-01      -2.900159206597e-01      -3.368337454106e-01      -2.901672228708e-01       5.995987749063e-01       5.979866349328e-01      -3.044579454066e-05      -7.123585466814e-09      -3.104514604279e-05      -1.327678073827e-07       5.000000000000e-01       5.000000000000e-01 
       5.599159950724e-04      -3.723144319722e-01      -3.253217583426e-01      -3.253278982180e-01      -3.715043893256e-01      -3.254772335729e-01       5.993912541230e-01       5.978199892307e-01      -3.787666372202e-05      -8.870535407478e-09      -3.861487243283e-05      -1.651605419376e-07       5.000000000000e-01       5.000000000000e-01 
       5.930931035668e-04      -4.098750945225e-01      -3.649216874882e-01      -3.649293956652e-01      -4.088786199497e-01      -3.650716698540e-01       5.991600905428e-01       5.976337707421e-01      -4.705315315942e-05      -1.103120589651e-08      -4.795993346233e-05      -2.051582225992e-07       5.000000000000e-01       5.000000000000e-01 
       6.282360793301e-04      -4.501669966403e-01      -4.093292909087e-01      -4.093389650574e-01      -4.489447986829e-01      -4.094673752854e-01       5.989028036209e-01       5.974257776775e-01      -5.835825905853e-05      -1.369778390056e-08      -5.946872465985e-05      -2.544276586895e-07       5.000000000000e-01       5.000000000000e-01 
       6.654614073212e-04      -4.931159574621e-01      -4.591250941793e-01      -4.591372315384e-01      -4.916219063793e-01      -4.592428414431e-01       5.986167150857e-01       5.971935956091e-01      -7.224827827182e-05      -1.698054367899e-08      -7.360354026106e-05      -3.149539703136e-07       5.000000000000e-01       5.000000000000e-01 
       7.048924746667e-04      -5.385604598918e-01      -5.149589441841e-01      -5.149741663113e-01      -5.367410071460e-01      -5.150453966896e-01       5.982989311968e-01       5.969345684676e-01      -8.926251606877e-05      -2.101064569991e-08      -9.091019284816e-05      -3.890825137123e-07       5.000000000000e-01       5.000000000000e-01 
       7.466599796401e-04      -5.862305582876e-01      -5.775581078832e-01      -5.775771912899e-01      -5.840243825671e-01      -5.775992161687e-01       5.979463482233e-01       5.966457900165e-01      -1.100324179889e-04      -2.594387693297e-08      -1.120270206362e-04      -4.795584161426e-07       5.000000000000e-01       5.000000000000e-01 
       7.909023648746e-04      -6.357247993008e-01      -6.477362724126e-01      -6.477601854731e-01      -6.330628769798e-01      -6.477142244206e-01       5.975556553104e-01       5.963240874694e-01      -1.352894610201e-04      -3.195852788881e-08      -1.376922334100e-04      -5.895591471490e-07       5.000000000000e-01       5.000000000000e-01 
       8.377662762449e-04      -6.864861963007e-01      -7.264035383468e-01      -7.264334894149e-01      -6.832923944567e-01      -7.262959891971e-01       5.971233431327e-01       5.959660122906e-01      -1.658693477647e-04      -3.926555216548e-08      -1.687481462548e-04      -7.227141481927e-07       5.000000000000e-01       5.000000000000e-01 
       8.874070489404e-04      -7.377784366318e-01      -8.145775152109e-01      -8.146150103631e-01      -7.339711152164e-01      -8.143567140346e-01       5.966457203970e-01       5.955678293612e-01      -2.027122236979e-04      -4.810217426129e-08      -2.061403451549e-04      -8.831029331936e-07       5.000000000000e-01       5.000000000000e-01 
       9.399892223387e-04      -7.886649768354e-01      -9.133956210385e-01      -9.134425341515e-01      -7.841598176792e-01      -9.130274428655e-01       5.961189359146e-01       5.951255123362e-01      -2.468548483925e-04      -5.873461526788e-08      -2.509092666747e-04      -1.075220884356e-06       5.000000000000e-01       5.000000000000e-01 
       9.956870853887e-04      -8.379941704332e-01      -1.024128704614e+00      -1.024187367987e+00      -8.327086937194e-01      -1.023571610010e+00       5.955390107845e-01       5.946347447649e-01      -2.994124678859e-04      -7.145586464853e-08      -3.041711292109e-04      -1.303899488129e-06       5.000000000000e-01       5.000000000000e-01 
       1.054685254309e-03      -8.843950282994e-01      -1.148196123985e+00      -1.148269436485e+00      -8.782552668791e-01      -1.147400074068e+00       5.949018773840e-01       5.940909260959e-01      -3.615466056027e-04      -8.658074082756e-08      -3.670847225717e-04      -1.574165630549e-06       5.000000000000e-01       5.000000000000e-01 
       1.117179284516e-03      -9.262893193906e-01      -1.287182416762e+00      -1.287273977833e+00      -9.192393023980e-01      -1.286087798994e+00       5.942034280138e-01       5.934891866870e-01      -4.344156321650e-04      -1.044282986917e-07      -4.408004629617e-04      -1.891024164951e-06       5.000000000000e-01       5.000000000000e-01 
       1.183376318815e-03      -9.619279310928e-01      -1.442855709466e+00      -1.442969988375e+00      -9.539419009002e-01      -1.441392354554e+00       5.934395706343e-01       5.928244135825e-01      -5.191028774513e-04      -1.253198449756e-07      -5.263886323555e-04      -2.259149418224e-06       5.000000000000e-01       5.000000000000e-01 
       1.253495773991e-03      -9.894588963023e-01      -1.617188042666e+00      -1.617330585395e+00      -9.805568430583e-01      -1.615274431208e+00       5.926062909438e-01       5.920912878413e-01      -6.165221811859e-04      -1.495676313640e-07      -6.247452940276e-04      -2.682478875000e-06       5.000000000000e-01       5.000000000000e-01 
       1.327770068094e-03      -1.007036307624e+00      -1.812377785391e+00      -1.812555465925e+00      -9.973024227752e-01      -1.809920574397e+00       5.916997139803e-01       5.912843313483e-01      -7.273039051969e-04      -1.774053084437e-07      -7.364775529795e-04      -3.163712118985e-06       5.000000000000e-01       5.000000000000e-01 
       1.406445390808e-03      -1.012978162517e+00      -2.030874304705e+00      -2.031095650819e+00      -1.002580598171e+00      -2.027768347585e+00       5.907161587318e-01       5.903979678020e-01      -8.516601708632e-04      -2.090091741491e-07      -8.617752653736e-04      -3.703747296164e-06       5.000000000000e-01       5.000000000000e-01 
