# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1
# for k=1.05469e-05 to 9.11685 h/Mpc,
# number of wavenumbers equal to 270
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_ur                  14:t_tot              
       1.986656918977e-05      -2.846991527153e-03      -2.137460580858e-03      -2.137460884332e-03      -2.846879039549e-03      -2.137877450426e-03       5.699599908048e-01       5.696150165048e-01      -8.172133720677e-10      -4.319666082732e-14      -8.432263706879e-10      -6.547078933520e-13       1.801633028417e+04       1.711274724407e+04 
       2.104373742076e-05      -3.193970807989e-03      -2.398268893880e-03      -2.398269275920e-03      -3.193829209176e-03      -2.398736422863e-03       5.699595672732e-01       5.696146571536e-01      -1.028717126467e-09      -5.437897095965e-14      -1.061459999215e-09      -8.241530222944e-13       9.630087189551e+03       8.971792105808e+03 
       2.229065725459e-05      -3.583182807331e-03      -2.690900261146e-03      -2.690900742087e-03      -3.583004565940e-03      -2.691424577524e-03       5.699590937673e-01       5.696142556169e-01      -1.294946131673e-09      -6.845521836403e-14      -1.336158905068e-09      -1.037440679350e-12       4.333535699870e+03       4.130083441139e+03 
       2.361146173358e-05      -4.019753586597e-03      -3.019237654086e-03      -3.019238259527e-03      -4.019529222851e-03      -3.019825619765e-03       5.699585682145e-01       5.696138108252e-01      -1.630053907741e-09      -8.617474846164e-14      -1.681926623646e-09      -1.305909936058e-12       1.753660821768e+03       1.633103559475e+03 
       2.501052879817e-05      -4.509427527701e-03      -3.387637719182e-03      -3.387638481367e-03      -4.509145106951e-03      -3.388297015978e-03       5.699579809120e-01       5.696133142007e-01      -2.051851717511e-09      -1.084823710549e-13      -2.117140787184e-09      -1.643830556423e-12       5.857944310526e+02       5.327866548303e+02 
       2.649249579812e-05      -5.058641158390e-03      -3.800988727656e-03      -3.800989687144e-03      -5.058285669827e-03      -3.801727952816e-03       5.699573190660e-01       5.696127539826e-01      -2.582756105318e-09      -1.365618387818e-13      -2.664927874865e-09      -2.069160148731e-12       1.100158817768e+02       9.597754355737e+01 
       2.806227486340e-05      -5.674605176471e-03      -4.264775302236e-03      -4.264776510102e-03      -5.674157720180e-03      -4.265604074517e-03       5.699565768892e-01       5.696121258604e-01      -3.250970547533e-09      -1.719084590816e-13      -3.354388258947e-09      -2.604494261394e-12       1.544890283833e+01       1.337777373821e+01 
       2.972506918601e-05      -6.365396335826e-03      -4.785151420921e-03      -4.785152941438e-03      -6.364833136502e-03      -4.786080498121e-03       5.699557622508e-01       5.696114391031e-01      -4.091986569416e-09      -2.164005881356e-13      -4.222137724324e-09      -3.278265421673e-12       1.990011469780e+00       1.714592938845e+00 
       3.148639026643e-05      -7.140058676760e-03      -5.369021428957e-03      -5.369023343064e-03      -7.139349804218e-03      -5.370062837917e-03       5.699548039350e-01       5.696106242979e-01      -5.150455444949e-09      -2.724063410445e-13      -5.314245219393e-09      -4.126245915699e-12      -1.235608942232e+05       5.004868099363e-02 
       3.335207618210e-05      -8.008718640792e-03      -6.024132833467e-03      -6.024135243007e-03      -8.007826445428e-03      -6.025300013757e-03       5.699537629649e-01       5.696097442669e-01      -6.482556219041e-09      -3.429035024191e-13      -6.688669071539e-09      -5.193441809316e-12       7.455958967518e+01      -7.900850190527e+04 
