# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.5
# for k=1.05469e-05 to 9.11685 h/Mpc,
# number of wavenumbers equal to 270
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_ur                  14:t_tot              
       8.377662762449e-05      -6.230893225214e-02      -4.786345044892e-02      -4.786356377735e-02      -6.225709058131e-02      -4.786989964495e-02       5.427968538592e-01       5.425597061173e-01      -3.666452968036e-07      -1.149016697488e-11      -3.763688889052e-07      -2.194072877554e-10       9.215728050761e-01       4.941984019966e-06 
       8.874070489404e-05      -6.970705644727e-02      -5.370312245255e-02      -5.370326504764e-02      -6.964194430050e-02      -5.371028043556e-02       5.427895212190e-01       5.425533936265e-01      -4.606222361604e-07      -1.445261752696e-11      -4.728129272613e-07      -2.756414441551e-10       7.329146390973e+00       1.228877864005e+00 
       9.399892223387e-05      -7.795563553489e-02      -6.025519961475e-02      -6.025537902102e-02      -7.787387967054e-02      -6.026313295825e-02       5.427813003667e-01       5.425463134296e-01      -5.785405658277e-07      -1.817687459490e-11      -5.938164745694e-07      -3.462003111657e-10       4.781455478702e-03      -1.845766791933e+00 
       9.956870853887e-05      -8.714521920785e-02      -6.760657156659e-02      -6.760679727095e-02      -8.704259821102e-02      -6.761534994467e-02       5.427720843361e-01       5.425383722609e-01      -7.264395138064e-07      -2.285812972770e-11      -7.455704316913e-07      -4.346967521956e-10       2.063044847758e+00       1.036531325477e-03 
       1.054685254309e-04      -9.737410733072e-02      -7.585472083790e-02      -7.585500476326e-02      -9.724534313485e-02      -7.586441615255e-02       5.427617622291e-01       5.425294743193e-01      -9.118572420972e-07      -2.874105473414e-11      -9.358004269061e-07      -5.456400571362e-10      -4.326727697393e-02       2.751114520000e+00 
       1.117179284516e-04      -1.087484937023e-01      -8.510901258249e-02      -8.510936971384e-02      -1.085869915592e-01      -8.511969768891e-02       5.427501928750e-01       5.425194950797e-01      -1.144192519165e-06      -3.613263760777e-11      -1.174136654534e-06      -6.846522636852e-10       1.530569781311e-04      -6.117347073934e-03 
       1.183376318815e-04      -1.213824360880e-01      -9.549214139671e-02      -9.549259056024e-02      -1.211799654242e-01      -9.550388829670e-02       5.427372349506e-01       5.425083114722e-01      -1.435150260888e-06      -4.541744045277e-11      -1.472568523470e-06      -8.587343271997e-10       4.618582110491e+00       2.955968050880e-06 
       1.253495773991e-04      -1.353976014251e-01      -1.071417545025e-01      -1.071423193531e-01      -1.351438982426e-01      -1.071546318727e-01       5.427227185964e-01       5.424957736469e-01      -1.799286890648e-06      -5.707757957624e-11      -1.846001733727e-06      -1.076592261388e-09      -1.785535597305e-04       6.158977614648e+00 
       1.327770068094e-04      -1.509226925206e-01      -1.202122706826e-01      -1.202129809212e-01      -1.506049765976e-01      -1.202263405278e-01       5.427064692727e-01       5.424817288672e-01      -2.254678069778e-06      -7.171612592500e-11      -2.312938263224e-06      -1.349035793976e-09      8.487983166331e-314      2.334195370506e-313 
       1.406445390808e-04      -1.680924811622e-01      -1.348769210116e-01      -1.348778139131e-01      -1.676948627587e-01      -1.348922342359e-01       5.426882676677e-01       5.424659815026e-01      -2.823730379669e-06      -9.008655265196e-11      -2.896302961788e-06      -1.689463124099e-09       5.000000000000e-01       5.000000000000e-01 
       1.489782519471e-04      -1.870463445276e-01      -1.513300368598e-01      -1.513311592434e-01      -1.865490807290e-01      -1.513466275317e-01       5.426678996453e-01       5.424483431282e-01      -3.534161190617e-06      -1.131342462285e-10      -3.624443235159e-06      -2.114447482364e-09       5.000000000000e-01       5.000000000000e-01 
       1.578057683454e-04      -2.079260881344e-01      -1.697896150531e-01      -1.697910256027e-01      -2.073047266385e-01      -1.698074928580e-01       5.426451092675e-01       5.424285853140e-01      -4.420188844714e-06      -1.420341599898e-10      -4.532331068893e-06      -2.644444677239e-09       5.000000000000e-01       5.000000000000e-01 
       1.671563479743e-04      -2.308730686917e-01      -1.905001933836e-01      -1.905019657429e-01      -2.300973400131e-01      -1.905193341510e-01       5.426196162152e-01       5.424064573091e-01      -5.523938325576e-06      -1.782595255685e-10      -5.662998552652e-06      -3.304636303684e-09       5.000000000000e-01       5.000000000000e-01 
       1.770609842788e-04      -2.560241924228e-01      -2.137360746004e-01      -2.137383010511e-01      -2.550567486135e-01      -2.137564081135e-01       5.425911040629e-01       5.423816739257e-01      -6.897132206794e-06      -2.236398064564e-10      -7.069238311847e-06      -4.125933914155e-09       5.000000000000e-01       5.000000000000e-01 
       1.875525071809e-04      -2.835068090477e-01      -2.398049387502e-01      -2.398077348812e-01      -2.823016729684e-01      -2.398263335011e-01       5.425592490659e-01       5.423539443040e-01      -8.603059912929e-06      -2.804548260560e-10      -8.815598238701e-06      -5.146156047897e-09       5.000000000000e-01       5.000000000000e-01 
       1.986656918977e-04      -3.134321320823e-01      -2.690518949826e-01      -2.690554055186e-01      -3.119328646226e-01      -2.690741391728e-01       5.425236477938e-01       5.423228991836e-01      -1.071887746239e-05      -3.515390633903e-10      -1.098069405188e-05      -6.411397854720e-09       5.000000000000e-01       5.000000000000e-01 
       2.104373742076e-04      -3.458869669189e-01      -3.018640168719e-01      -3.018684228725e-01      -3.440245243677e-01      -3.018867948742e-01       5.424838964938e-01       5.422881698083e-01      -1.333824458923e-05      -4.404084275454e-10      -1.365985163214e-05      -7.977600479369e-09       5.000000000000e-01       5.000000000000e-01 
       2.229065725459e-04      -3.809235673195e-01      -3.386754287193e-01      -3.386809566237e-01      -3.786137757463e-01      -3.386982923217e-01       5.424395341066e-01       5.422493303539e-01      -1.657429052092e-05      -5.514271279138e-10      -1.696807129254e-05      -9.912318019855e-09       5.000000000000e-01       5.000000000000e-01 
       2.361146173358e-04      -4.185472534849e-01      -3.799730012393e-01      -3.799799338960e-01      -4.156879732815e-01      -3.799953345475e-01       5.423900542255e-01       5.422059089895e-01      -2.056290007333e-05      -6.899821845832e-10      -2.104327552088e-05      -1.229666491209e-08       5.000000000000e-01       5.000000000000e-01 
       2.501052879817e-04      -4.587017601693e-01      -4.263027313581e-01      -4.263114216674e-01      -4.551697053195e-01      -4.263237085801e-01       5.423349037809e-01       5.421573855074e-01      -2.546622266178e-05      -8.627178265014e-10      -2.604975559906e-05      -1.522739769933e-08       5.000000000000e-01       5.000000000000e-01 
       2.649249579812e-04      -5.012523117161e-01      -4.782768883978e-01      -4.782877764071e-01      -4.968994655036e-01      -4.782954238699e-01       5.422734788804e-01       5.421031858041e-01      -3.147626845088e-05      -1.077825341491e-09      -3.218166770462e-05      -1.881904750197e-08       5.000000000000e-01       5.000000000000e-01 
       2.806227486340e-04      -5.459662415621e-01      -5.365820128648e-01      -5.365956464678e-01      -5.406161487862e-01      -5.365967020412e-01       5.422051238877e-01       5.420426791816e-01      -3.881841113866e-05      -1.345347524101e-09      -3.966634005463e-05      -2.320597696681e-08       5.000000000000e-01       5.000000000000e-01 
       2.972506918601e-04      -5.924918987539e-01      -6.019878750760e-01      -6.020049356084e-01      -5.859358379687e-01      -6.019969263968e-01       5.421291281693e-01       5.419751730042e-01      -4.775441845814e-05      -1.677572685547e-09      -4.876703539410e-05      -2.854415635982e-08       5.000000000000e-01       5.000000000000e-01 
       3.148639026643e-04      -6.403363224925e-01      -6.753574971777e-01      -6.753788305480e-01      -6.323297338780e-01      -6.753586544115e-01       5.420447199194e-01       5.418999039891e-01      -5.858457353265e-05      -2.089483116118e-09      -5.978466634136e-05      -3.501238108839e-08       5.000000000000e-01       5.000000000000e-01 
       3.335207618210e-04      -6.888433488394e-01      -7.576583690798e-01      -7.576850243806e-01      -6.791026758530e-01      -7.576488254778e-01       5.419510741871e-01       5.418160432733e-01      -7.164821284730e-05      -2.599295666944e-09      -7.305778487613e-05      -4.281253948637e-08       5.000000000000e-01       5.000000000000e-01 
       3.532831093829e-04      -7.371733098874e-01      -8.499749977105e-01      -8.500082724746e-01      -7.253744333554e-01      -8.499513015925e-01       5.418472998085e-01       5.417226799608e-01      -8.732191708258e-05      -3.228999941521e-09      -8.895997157929e-05      -5.216844120436e-08       5.000000000000e-01       5.000000000000e-01 
       3.742164496560e-04      -7.842886979750e-01      -9.535229403204e-01      -9.535644369860e-01      -7.700668878214e-01      -9.534808979090e-01       5.417324547411e-01       5.416188327256e-01      -1.060141987913e-04      -4.005079983678e-09      -1.078935564559e-04      -6.332257721987e-08       5.000000000000e-01       5.000000000000e-01 
       3.963901683208e-04      -8.289481274485e-01      -1.069664492444e+00      -1.069716184897e+00      -8.119013375481e-01      -1.069599070246e+00       5.416055324301e-01       5.415034322039e-01      -1.281556244676e-04      -4.959208488899e-09      -1.302784477650e-04      -7.653011628381e-08       5.000000000000e-01       5.000000000000e-01 
       4.198777624174e-04      -8.697150358746e-01      -1.199926229590e+00      -1.199990543429e+00      -8.494113634545e-01      -1.199831465226e+00       5.414654751341e-01       5.413753303091e-01      -1.541830083957e-04      -6.129066678733e-09      -1.565348049746e-04      -9.204938505502e-08       5.000000000000e-01       5.000000000000e-01 
       4.447570839598e-04      -9.049866221624e-01      -1.346018602162e+00      -1.346098509360e+00      -8.809778624707e-01      -1.345887532579e+00       5.413111762069e-01       5.412332987938e-01      -1.845165954610e-04      -7.559137802706e-09      -1.870584563245e-04      -1.101281685706e-07       5.000000000000e-01       5.000000000000e-01 
       4.711105979834e-04      -9.330503831930e-01      -1.509857835266e+00      -1.509956963894e+00      -9.048937343055e-01      -1.509682454395e+00       5.411414735234e-01       5.410760197096e-01      -2.195295039240e-04      -9.301477061260e-09      -2.221884929612e-04      -1.309854420619e-07       5.000000000000e-01       5.000000000000e-01 
       4.990256558844e-04      -9.521773610810e-01      -1.693590374482e+00      -1.693713142122e+00      -9.194658149587e-01      -1.693361642783e+00       5.409551587950e-01       5.409020930581e-01      -2.595096629900e-04      -1.141672000499e-08      -2.621675534122e-04      -1.547887795045e-07       5.000000000000e-01       5.000000000000e-01 
       5.285947849546e-04      -9.607542953914e-01      -1.899620196909e+00      -1.899771954038e+00      -9.231604233164e-01      -1.899328107931e+00       5.407509795276e-01       5.407100393209e-01      -3.046163105742e-04      -1.397432129159e-08      -3.070971737205e-04      -1.816285702590e-07       5.000000000000e-01       5.000000000000e-01 
       5.599159950724e-04      -9.574651682178e-01      -2.130639261905e+00      -2.130826466064e+00      -9.147954794035e-01      -2.130273003316e+00       5.405276456806e-01       5.404983096226e-01      -3.548354436295e-04      -1.705353608509e-08      -3.568934272022e-04      -2.114920565198e-07       5.000000000000e-01       5.000000000000e-01 
       5.930931035668e-04      -9.415125229126e-01      -2.389661536232e+00      -2.389891938495e+00      -8.937755357426e-01      -2.389209746204e+00       5.402838148852e-01       5.402652786498e-01      -4.099426388304e-04      -2.074329609788e-08      -4.112520301603e-04      -2.442420309405e-07       5.000000000000e-01       5.000000000000e-01 
       6.282360793301e-04      -9.128721296241e-01      -2.680060866214e+00      -2.680343721886e+00      -8.603552332229e-01      -2.679512007359e+00       5.400180894616e-01       5.400092543806e-01      -4.694860508941e-04      -2.514236294207e-08      -4.696369742050e-04      -2.796082296562e-07       5.000000000000e-01       5.000000000000e-01 
       6.654614073212e-04      -8.725507107353e-01      -3.005613334236e+00      -3.005959625434e+00      -8.159011202663e-01      -3.004956173179e+00       5.397289987504e-01       5.397284790100e-01      -5.328074633642e-04      -3.035866297588e-08      -5.313119083201e-04      -3.172020711922e-07       5.000000000000e-01       5.000000000000e-01 
       7.048924746667e-04      -8.228032557392e-01      -3.370544300919e+00      -3.370966969571e+00      -7.631016246176e-01      -3.369768470348e+00       5.394149870943e-01       5.394211415839e-01      -5.991232776955e-04      -3.650834128599e-08      -5.954373949336e-04      -3.565679731945e-07       5.000000000000e-01       5.000000000000e-01 
       7.466599796401e-04      -7.672431975050e-01      -3.779580921185e+00      -3.780095113398e+00      -7.060528930013e-01      -3.778677512528e+00       5.390743713261e-01       5.390853654886e-01      -6.676881055540e-04      -4.371479686256e-08      -6.612571114761e-04      -3.972846940534e-07       5.000000000000e-01       5.000000000000e-01 
       7.909023648746e-04      -7.107574972340e-01      -4.238010623349e+00      -4.238633904783e+00      -6.501293094396e-01      -4.236972683759e+00       5.387052923432e-01       5.387191932360e-01      -7.380559900506e-04      -5.210604129817e-08      -7.283879712598e-04      -4.391252538318e-07       5.000000000000e-01       5.000000000000e-01 
       8.377662762449e-04      -6.591388894714e-01      -4.751746060267e+00      -4.752498632196e+00      -6.015419142511e-01      -4.750568886306e+00       5.383056823123e-01       5.383205860135e-01      -8.104375460230e-04      -6.181380970462e-08      -7.972078707615e-04      -4.822738600991e-07       5.000000000000e-01       5.000000000000e-01 
       8.874070489404e-04      -6.183555709707e-01      -5.327397458131e+00      -5.328302320622e+00      -5.665107378356e-01      -5.326078473678e+00       5.378731973720e-01       5.378873816482e-01      -8.861133007448e-04      -7.297101851075e-08      -8.692957260036e-04      -5.275746402244e-07       5.000000000000e-01       5.000000000000e-01 
       9.399892223387e-04      -5.934473093877e-01      -5.972352893342e+00      -5.973435948037e+00      -5.500448554660e-01      -5.970890934001e+00       5.374051649008e-01       5.374172518275e-01      -9.678124962579e-04      -8.571009992615e-08      -9.478205958569e-04      -5.767562964660e-07       5.000000000000e-01       5.000000000000e-01 
       9.956870853887e-04      -5.871484911273e-01      -6.694867365158e+00      -6.696157469271e+00      -5.544530611352e-01      -6.693261255450e+00       5.368985591467e-01       5.369076632268e-01      -1.059901742158e-03      -1.001628727698e-07      -1.037708509604e-03      -6.325376236675e-07       5.000000000000e-01       5.000000000000e-01 
       1.054685254309e-03      -5.985158126355e-01      -7.504161611400e+00      -7.505690485868e+00      -5.778971071774e-01      -7.502407957349e+00       5.363499630621e-01       5.363557923575e-01      -1.168173722450e-03      -1.164572782534e-07      -1.145362190625e-03      -6.984863695427e-07       5.000000000000e-01       5.000000000000e-01 
       1.117179284516e-03      -6.220400011701e-01      -8.410531317348e+00      -8.412333410537e+00      -6.135146016859e-01      -8.408621824156e+00       5.357556274339e-01       5.357585023497e-01      -1.299033482747e-03      -1.347192341578e-07      -1.277717881460e-03      -7.785106221866e-07       5.000000000000e-01       5.000000000000e-01 
       1.183376318815e-03      -6.478758839376e-01      -9.425468146399e+00      -9.427580331308e+00      -6.497920114548e-01      -9.423386869214e+00       5.351114855968e-01       5.351122460718e-01      -1.457994661098e-03      -1.550675502080e-07      -1.440562151665e-03      -8.759319248362e-07       5.000000000000e-01       5.000000000000e-01 
       1.253495773991e-03      -6.637780266881e-01      -1.056179297054e+01      -1.056425430658e+01      -6.728045465391e-01      -1.055951446848e+01       5.344133031054e-01       5.344130952337e-01      -1.647702634758e-03      -1.776179842521e-07      -1.636360624471e-03      -9.922784059166e-07       5.000000000000e-01       5.000000000000e-01 
       1.327770068094e-03      -6.589363296478e-01      -1.183380356205e+01      -1.183665475693e+01      -6.704786923819e-01      -1.183129250014e+01       5.336567662527e-01       5.336567338509e-01      -1.866173521493e-03      -2.024661153361e-07      -1.862364168157e-03      -1.126216174574e-06       5.000000000000e-01       5.000000000000e-01 
       1.406445390808e-03      -6.289789284685e-01      -1.325743653549e+01      -1.326071971050e+01      -6.380503428988e-01      -1.325464975720e+01       5.328375775384e-01       5.328385290835e-01      -2.106445874078e-03      -2.296943094640e-07      -2.110288046984e-03      -1.273352457395e-06       5.000000000000e-01       5.000000000000e-01 
