# Matter power spectrum P(k) at redshift z=0.1
# for k=1.05469e-05 to 9.11685 h/Mpc,
# number of wavenumbers equal to 270
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.054685254309e-05       4.535654518163e+01 
       1.117179284516e-05       4.793881948959e+01 
       1.183376318815e-05       5.066810571379e+01 
       1.253495773991e-05       5.355277309355e+01 
       1.327770068094e-05       5.660167482244e+01 
       1.406445390808e-05       5.982414915085e+01 
       1.489782519471e-05       6.323008785541e+01 
       1.578057683454e-05       6.682993162906e+01 
       1.671563479743e-05       7.063471132607e+01 
       1.770609842788e-05       7.465610896211e+01 
       1.875525071809e-05       7.890644024777e+01 
       1.986656918977e-05       8.339873708596e+01 
       2.104373742076e-05       8.814678512871e+01 
       2.229065725459e-05       9.316512900865e+01 
       2.361146173358e-05       9.846915422054e+01 
       2.501052879817e-05       1.040751365853e+02 
       2.649249579812e-05       1.100002523599e+02 
       2.806227486340e-05       1.162626639357e+02 
       2.972506918601e-05       1.228815706095e+02 
       3.148639026643e-05       1.298772549041e+02 
       3.335207618210e-05       1.372711621687e+02 
       3.532831093829e-05       1.450859484983e+02 
       3.742164496560e-05       1.533455688204e+02 
       3.963901683208e-05       1.620753278696e+02 
       4.198777624174e-05       1.713019722958e+02 
       4.447570839598e-05       1.810537667689e+02 
       4.711105979834e-05       1.913605844382e+02 
       4.990256558844e-05       2.022539914502e+02 
       5.285947849546e-05       2.137673463263e+02 
       5.599159950724e-05       2.259358934389e+02 
       5.930931035668e-05       2.387968830901e+02 
       6.282360793301e-05       2.523896734774e+02 
       6.654614073212e-05       2.667558506395e+02 
       7.048924746667e-05       2.819393550169e+02 
       7.466599796401e-05       2.979866092921e+02 
       7.909023648746e-05       3.149466637853e+02 
       8.377662762449e-05       3.328713329624e+02 
       8.874070489404e-05       3.518153561997e+02 
       9.399892223387e-05       3.718365566703e+02 
       9.956870853887e-05       3.929960078195e+02 
       1.054685254309e-04       4.153582131376e+02 
       1.117179284516e-04       4.389912969815e+02 
       1.183376318815e-04       4.639671966094e+02 
       1.253495773991e-04       4.903618637812e+02 
       1.327770068094e-04       5.182554895532e+02 
       1.406445390808e-04       5.477327218087e+02 
       1.489782519471e-04       5.788828989056e+02 
       1.578057683454e-04       6.118002984319e+02 
       1.671563479743e-04       6.465843941113e+02 
       1.770609842788e-04       6.833401129913e+02 
       1.875525071809e-04       7.221781004693e+02 
       1.986656918977e-04       7.632150476772e+02 
       2.104373742076e-04       8.065739203710e+02 
       2.229065725459e-04       8.523843070562e+02 
       2.361146173358e-04       9.007827190507e+02 
       2.501052879817e-04       9.519128890578e+02 
       2.649249579812e-04       1.005926114401e+03 
       2.806227486340e-04       1.062981559845e+03 
       2.972506918601e-04       1.123246611589e+03 
       3.148639026643e-04       1.186897189479e+03 
       3.335207618210e-04       1.254118079507e+03 
       3.532831093829e-04       1.325103259667e+03 
       3.742164496560e-04       1.400056230585e+03 
       3.963901683208e-04       1.479190310645e+03 
       4.198777624174e-04       1.562728954556e+03 
       4.447570839598e-04       1.650906026710e+03 
       4.711105979834e-04       1.743966089607e+03 
       4.990256558844e-04       1.842164651808e+03 
       5.285947849546e-04       1.945768401082e+03 
       5.599159950724e-04       2.055055392416e+03 
       5.930931035668e-04       2.170315237999e+03 
       6.282360793301e-04       2.291849193618e+03 
       6.654614073212e-04       2.419970354838e+03 
       7.048924746667e-04       2.555003511616e+03 
