# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=5
# for k=1.05469e-05 to 9.11685 h/Mpc,
# number of wavenumbers equal to 270
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_ur                  14:t_tot              
       1.875525071809e-05      -8.940151964515e-04      -6.707214802927e-04      -6.707215407632e-04      -8.940057781687e-04      -6.711144207605e-04       5.991487463113e-01       5.980735142364e-01      -1.303052283528e-10      -4.094790292598e-14      -1.364883392408e-10      -3.177734840480e-13       3.593101246184e+04       3.492835933884e+04 
       1.986656918977e-05      -1.003062831910e-03      -7.525615977722e-04      -7.525616738994e-04      -1.003050975296e-03      -7.530024226559e-04       5.991484285028e-01       5.980732573141e-01      -1.640399458437e-10      -5.154962444099e-14      -1.718237615830e-10      -4.000419260242e-13       1.801633028417e+04       1.711274724407e+04 
       2.104373742076e-05      -1.125406268213e-03      -8.443876471524e-04      -8.443877429892e-04      -1.125391342206e-03      -8.448821832942e-04       5.991480719870e-01       5.980729688540e-01      -2.065076257605e-10      -6.489518836318e-14      -2.163064108066e-10      -5.036071291696e-13       9.630087189551e+03       8.971792105808e+03 
       2.229065725459e-05      -1.262665245136e-03      -9.474180783036e-04      -9.474181989525e-04      -1.262646455158e-03      -9.479728594029e-04       5.991476723920e-01       5.980726457049e-01      -2.599685715803e-10      -8.169579565463e-14      -2.723039083003e-10      -6.339814650453e-13       4.333535699870e+03       4.130083441139e+03 
       2.361146173358e-05      -1.416656466050e-03      -1.063020007530e-03      -1.063020159412e-03      -1.416632812092e-03      -1.063642359321e-03       5.991472234236e-01       5.980722822931e-01      -3.272682607890e-10      -1.028445898311e-13      -3.427965668136e-10      -7.981038208115e-13       1.753660821768e+03       1.633103559475e+03 
       2.501052879817e-05      -1.589417457619e-03      -1.192727355566e-03      -1.192727546771e-03      -1.589387680150e-03      -1.193425491124e-03       5.991467175420e-01       5.980718730038e-01      -4.119878897714e-10      -1.294719353269e-13      -4.315358937070e-10      -1.004708742386e-12       5.857944310526e+02       5.327866548303e+02 
       2.649249579812e-05      -1.783233316739e-03      -1.338261216779e-03      -1.338261457488e-03      -1.783195831050e-03      -1.339044343101e-03       5.991461531511e-01       5.980714166451e-01      -5.186362208336e-10      -1.629891371098e-13      -5.432440913878e-10      -1.264790341795e-12       1.100158817768e+02       9.597754355737e+01 
       2.806227486340e-05      -2.000666591484e-03      -1.501552655226e-03      -1.501552958250e-03      -2.000619402613e-03      -1.502431092358e-03       5.991455157870e-01       5.980709004767e-01      -6.528879023391e-10      -2.051826597766e-13      -6.838650572672e-10      -1.592187782703e-12       1.544890283833e+01       1.337777373821e+01 
       2.972506918601e-05      -2.244590866637e-03      -1.684768380998e-03      -1.684768762460e-03      -2.244531464347e-03      -1.685753695193e-03       5.991448043530e-01       5.980703247181e-01      -8.218862666377e-10      -2.582969945347e-13      -8.608803968206e-10      -2.004320708000e-12       1.990011469780e+00       1.714592938845e+00 
       3.148639026643e-05      -2.518228210601e-03      -1.890339446605e-03      -1.890339926830e-03      -2.518153432005e-03      -1.891444599021e-03       5.991440073536e-01       5.980696805915e-01      -1.034620244678e-09      -3.251621479130e-13      -1.083706946334e-09      -2.523112422755e-12      -1.235608942232e+05       5.004868099363e-02 
       3.335207618210e-05      -2.825191155660e-03      -2.120993509212e-03      -2.120994113745e-03      -2.825097024133e-03      -2.122233021807e-03       5.991431108849e-01       5.980689549648e-01      -1.302407824828e-09      -4.093259454585e-13      -1.364197080055e-09      -3.176160029092e-12       7.455958967518e+01      -7.900850190527e+04 
       3.532831093829e-05      -3.169529698348e-03      -2.379791041380e-03      -2.379791802410e-03      -3.169411204141e-03      -2.381181182093e-03       5.991421041112e-01       5.980681404421e-01      -1.639488805352e-09      -5.152854040956e-13      -1.717268219318e-09      -3.998195197931e-12       6.846402171312e-02       7.395205073977e+01 
       3.742164496560e-05      -3.555783780768e-03      -2.670165923390e-03      -2.670166881418e-03      -3.555634621067e-03      -2.671724912412e-03       5.991409757733e-01       5.980672275503e-01      -2.063789323468e-09      -6.486613189882e-13      -2.161694894889e-09      -5.032930096749e-12       0.000000000000e+00       8.088283775289e-02 
       3.963901683208e-05      -3.989041969041e-03      -2.995970983646e-03      -2.995972189649e-03      -3.988854211947e-03      -2.997719223176e-03       5.991397100007e-01       5.980662032773e-01      -2.597868576864e-09      -8.165488447003e-13      -2.721105142696e-09      -6.335378893555e-12       8.484344206271e+01      -1.026974925032e+05 
       4.198777624174e-05      -4.475007043766e-03      -3.361529124396e-03      -3.361530642561e-03      -4.474770703722e-03      -3.363489454267e-03       5.991382901064e-01       5.980650544055e-01      -3.270114764797e-09      -1.027875327698e-12      -3.425234141047e-09      -7.974772413028e-12       1.053000159491e-01       7.767506124067e+01 
       4.447570839598e-05      -5.020069183104e-03      -3.771690642698e-03      -3.771692553835e-03      -5.019771689672e-03      -3.773888624405e-03       5.991366957790e-01       5.980637644948e-01      -4.116251878981e-09      -1.293909239171e-12      -4.311500948322e-09      -1.003823670689e-11       1.367325986073e+04       1.241261441975e-01 
       4.711105979834e-05      -5.631387698544e-03      -4.231897605469e-03      -4.231900011210e-03      -5.631013242812e-03      -4.234361837322e-03       5.991349072146e-01       5.980623169068e-01      -5.181241393893e-09      -1.628748376781e-12      -5.426991847653e-09      -1.263540556399e-11       6.650985454147e+01      -1.385588903593e+04 
       4.990256558844e-05      -6.316982150447e-03      -4.748256011007e-03      -4.748259039388e-03      -6.316510823961e-03      -4.751018477653e-03       5.991329011069e-01       5.980606936463e-01      -6.521644184117e-09      -2.050227550350e-12      -6.830954547359e-09      -1.590422539816e-11       1.668942100220e-01       5.259746356886e+01 
       5.285947849546e-05      -7.085833817415e-03      -5.327616771270e-03      -5.327620583324e-03      -7.085240583163e-03      -5.330713229994e-03       5.991306504566e-01       5.980588720622e-01      -8.208641902397e-09      -2.580711944383e-12      -8.597934543753e-09      -2.001827213379e-11       8.166275341210e+03       1.967708993324e-01 
       5.599159950724e-05      -7.947998794405e-03      -5.977666595752e-03      -5.977671394250e-03      -7.947252137073e-03      -5.981137003447e-03       5.991281262188e-01       5.980568291716e-01      -1.033177553779e-08      -3.248385812089e-12      -1.082171828545e-08      -2.519591203415e-11       2.517085498683e+01       1.665456973935e+02 
       5.930931035668e-05      -8.914733618874e-03      -6.707029894427e-03      -6.707035934582e-03      -8.913793880183e-03      -6.710918877732e-03       5.991252934824e-01       5.980545365425e-01      -1.300369297374e-08      -4.088772940386e-12      -1.362029046238e-08      -3.171186901092e-11       2.655031697220e-01       1.136710654809e+01 
       6.282360793301e-05      -9.998634965807e-03      -7.525383189069e-03      -7.525390792077e-03      -9.997452250148e-03      -7.529740561089e-03       5.991221154641e-01       5.980519643649e-01      -1.636609952535e-08      -5.146492676084e-12      -1.714206391956e-08      -3.991171566627e-11       2.690448018427e+03       3.153426071411e-01 
       6.654614073212e-05      -1.121379453722e-02      -8.443583409839e-03      -8.443592979808e-03      -1.121230608875e-02      -8.448464736128e-03       5.991185501066e-01       5.980490782290e-01      -2.059723917571e-08      -6.477616299771e-12      -2.157370864873e-08      -5.023011158306e-11       9.334938994401e-02       1.075797061718e+03 
       7.048924746667e-05      -1.257597069937e-02      -9.473811843785e-03      -9.473823889209e-03      -1.257409757568e-02      -9.479279060376e-03       5.991145507388e-01       5.980458404016e-01      -2.592127416385e-08      -8.152751687784e-12      -2.714998766367e-08      -6.321370910776e-11       4.438828459335e-01       6.299157344246e-01 
       7.466599796401e-05      -1.410277829393e-02      -1.062973561445e-02      -1.062975077564e-02      -1.410042114474e-02      -1.063585770012e-02       5.991100638626e-01       5.980422079407e-01      -3.262005683857e-08      -1.026096881787e-11      -3.416610981672e-08      -7.954991758017e-11      -7.027049469306e+01       5.591428756463e-01 
       7.909023648746e-05      -1.581389799487e-02      -1.192668891491e-02      -1.192670799686e-02      -1.581093195887e-02      -1.193354261690e-02       5.991050317097e-01       5.980381333321e-01      -4.104804875458e-08      -1.291362808050e-11      -4.299324083307e-08      -1.001030423862e-10       4.282285505671e-02       8.862760736347e+00 
       8.377662762449e-05      -1.773130712672e-02      -1.338187616808e-02      -1.338190018416e-02      -1.772757511246e-02      -1.338954678442e-02       5.990993860111e-01       5.980335613977e-01      -5.165076343448e-08      -1.625155565556e-11      -5.409797457712e-08      -1.259596210626e-10       9.215728050761e-01       4.941984019966e-06 
       8.874070489404e-05      -1.987953299068e-02      -1.501460011726e-02      -1.501463034292e-02      -1.987483741076e-02      -1.502318233084e-02       5.990930532269e-01       5.980284328151e-01      -6.498817529217e-08      -2.045176799807e-11      -6.806676067195e-08      -1.584853245346e-10       7.329146390973e+00       1.228877864005e+00 
       9.399892223387e-05      -2.228593002607e-02      -1.684651758450e-02      -1.684655562315e-02      -2.228002262103e-02      -1.685611634374e-02       5.990859507471e-01       5.980226797672e-01      -8.176410747207e-08      -2.573573257239e-11      -8.563654939792e-08      -1.993963426787e-10       4.781455478702e-03      -1.845766791933e+00 
       9.956870853887e-05      -2.498098284618e-02      -1.890192634597e-02      -1.890197421544e-02      -2.497355145322e-02      -1.891265778903e-02       5.990779841218e-01       5.980162258984e-01      -1.028626623006e-07      -3.238354524166e-11      -1.077332025696e-07      -2.508488893660e-10       2.063044847758e+00       1.036531325477e-03 
       1.054685254309e-04      -2.799863483121e-02      -2.120808704505e-02      -2.120814728302e-02      -2.798928716667e-02      -2.122007944971e-02       5.990690488623e-01       5.980089858378e-01      -1.293944752737e-07      -4.074577922280e-11      -1.355196323948e-07      -3.155512896685e-10      -4.326727697393e-02       2.751114520000e+00 
       1.117179284516e-04      -3.137664382918e-02      -2.379558419947e-02      -2.379565999766e-02      -3.136488697505e-02      -2.380897894482e-02       5.990590280435e-01       5.980008646277e-01      -1.627541064528e-07      -5.126399466169e-11      -1.704560748314e-07      -3.969044734748e-10       1.530569781311e-04      -6.117347073934e-03 
       1.183376318815e-04      -3.515696415777e-02      -2.669873112583e-02      -2.669882649743e-02      -3.514217895550e-02      -2.671368363799e-02       5.990477901733e-01       5.979917549573e-01      -2.046922584777e-07      -6.449217573420e-11      -2.143755271059e-07      -4.991776997461e-10       4.618582110491e+00       2.955968050880e-06 
       1.253495773991e-04      -3.938615482681e-02      -2.995602415382e-02      -2.995614414707e-02      -3.936756345956e-02      -2.997270480482e-02       5.990351879806e-01       5.979815369489e-01      -2.574057188842e-07      -8.112788111879e-11      -2.695780876254e-07      -6.277284674146e-10      -1.785535597305e-04       6.158977614648e+00 
       1.327770068094e-04      -4.411581015065e-02      -3.361065203032e-02      -3.361080298948e-02      -4.409243632190e-02      -3.362924693299e-02       5.990210575278e-01       5.979700765484e-01      -3.236503736143e-07      -1.020443593549e-10      -3.389488144225e-07      -7.892770989699e-10      8.487983166331e-314      2.334195370506e-313 
       1.406445390808e-04      -4.940301162175e-02      -3.771106723538e-02      -3.771125713169e-02      -4.937363035506e-02      -3.773177887966e-02       5.990052142663e-01       5.979572226111e-01      -4.068817139532e-07      -1.283378794466e-10      -4.261048749902e-07      -9.922498596890e-10       5.000000000000e-01       5.000000000000e-01 
       1.489782519471e-04      -5.531079592335e-02      -4.231162666686e-02      -4.231186553100e-02      -5.527386875517e-02      -4.233467432740e-02       5.989874519113e-01       5.979428072835e-01      -5.114291687050e-07      -1.613917661482e-10      -5.355790184328e-07      -1.247206358873e-09       5.000000000000e-01       5.000000000000e-01 
       1.578057683454e-04      -6.190862225749e-02      -4.747331016004e-02      -4.747361057700e-02      -6.186222208203e-02      -4.749892990706e-02       5.989675403648e-01       5.979266407478e-01      -6.427174102024e-07      -2.029262167816e-10      -6.730480733944e-07      -1.567373028171e-09       5.000000000000e-01       5.000000000000e-01 
       1.671563479743e-04      -6.927284722619e-02      -5.326452608134e-02      -5.326490387441e-02      -6.921455658543e-02      -5.329297035008e-02       5.989452217224e-01       5.979085121605e-01      -8.075343292500e-07      -2.551147071781e-10      -8.456171684005e-07      -1.969304981380e-09       5.000000000000e-01       5.000000000000e-01 
       1.770609842788e-04      -7.748716738093e-02      -5.976201465521e-02      -5.976248969479e-02      -7.741395772598e-02      -5.979355109621e-02       5.989202081641e-01       5.978881845422e-01      -1.014371677686e-06      -3.206717805386e-10      -1.062172654579e-06      -2.473710038862e-09       5.000000000000e-01       5.000000000000e-01 
       1.875525071809e-04      -8.664302651310e-02      -6.705186073037e-02      -6.705245794980e-02      -8.655110726168e-02      -6.708677014735e-02       5.988921780955e-01       5.978653925861e-01      -1.273842955781e-06      -4.029944290016e-10      -1.333819592798e-06      -3.106469156733e-09       5.000000000000e-01       5.000000000000e-01 
       1.986656918977e-04      -9.683995776077e-02      -7.523062904516e-02      -7.523137974187e-02      -9.672458544238e-02      -7.526920214934e-02       5.988607728903e-01       5.978398403124e-01      -1.599200251740e-06      -5.063407862958e-10      -1.674422973101e-06      -3.899899209406e-09       5.000000000000e-01       5.000000000000e-01 
       2.104373742076e-04      -1.081858175620e-01      -8.440663681173e-02      -8.440758024667e-02      -1.080410617113e-01      -8.444916936922e-02       5.988255921428e-01       5.978111961279e-01      -2.006975003694e-06      -6.360358964631e-10      -2.101275748841e-06      -4.894313284064e-09       5.000000000000e-01       5.000000000000e-01 
       2.229065725459e-04      -1.207968778446e-01      -9.470138001890e-02      -9.470256544398e-02      -1.206153275922e-01      -9.474816596911e-02       5.987861891325e-01       5.977790893053e-01      -2.517763617541e-06      -7.987444838261e-10      -2.635921166578e-06      -6.139940008901e-09       5.000000000000e-01       5.000000000000e-01 
       2.361146173358e-04      -1.347977073847e-01      -1.062511318367e-01      -1.062526209906e-01      -1.345701126471e-01      -1.063024537377e-01       5.987420666589e-01       5.977431056123e-01      -3.157196513383e-06      -1.002783253979e-09      -3.305162084090e-06      -7.699282478445e-09       5.000000000000e-01       5.000000000000e-01 
       2.501052879817e-04      -1.503207780257e-01      -1.192087335847e-01      -1.192106037795e-01      -1.500356106454e-01      -1.192648496554e-01       5.986926719529e-01       5.977027825733e-01      -3.957123631217e-06      -1.258507459674e-09      -4.142295409857e-06      -9.650004476078e-09       5.000000000000e-01       5.000000000000e-01 
       2.649249579812e-04      -1.675057224161e-01      -1.337456010229e-01      -1.337479490687e-01      -1.671486256793e-01      -1.338067279756e-01       5.986373898474e-01       5.976576040413e-01      -4.957050366592e-06      -1.578853697458e-09      -5.188615905509e-06      -1.208844614226e-08       5.000000000000e-01       5.000000000000e-01 
       2.806227486340e-04      -1.864981050303e-01      -1.500539718880e-01      -1.500569188922e-01      -1.860512280263e-01      -1.501202622994e-01       5.985755367578e-01       5.976069933257e-01      -6.205894453574e-06      -1.979891812713e-09      -6.495239802318e-06      -1.513389248356e-08       5.000000000000e-01       5.000000000000e-01 
       2.972506918601e-04      -2.074476097870e-01      -1.683494227320e-01      -1.683531201112e-01      -2.068887883445e-01      -1.684209357091e-01       5.985063557031e-01       5.975503090193e-01      -7.764093444831e-06      -2.481612630015e-09      -8.125304149529e-06      -1.893372441992e-08       5.000000000000e-01       5.000000000000e-01 
       3.148639026643e-04      -2.305054623565e-01      -1.888736869287e-01      -1.888783237593e-01      -2.298072335650e-01      -1.889503502911e-01       5.984290073108e-01       5.974868354169e-01      -9.706145164638e-06      -3.108785324215e-09      -1.015660267280e-05      -2.366959915798e-08       5.000000000000e-01       5.000000000000e-01 
       3.335207618210e-04      -2.558209751334e-01      -2.118978088172e-01      -2.119036212731e-01      -2.549493421735e-01      -2.119793712312e-01       5.983425640423e-01       5.974157774025e-01      -1.212360523357e-05      -3.892205517859e-09      -1.268472144690e-05      -2.956480354172e-08       5.000000000000e-01       5.000000000000e-01 
       3.532831093829e-04      -2.835368347062e-01      -2.377256745567e-01      -2.377329567653e-01      -2.824498711781e-01      -2.378116442464e-01       5.982460022800e-01       5.973362499356e-01      -1.512869197642e-05      -4.869716941223e-09      -1.582673605253e-05      -3.689295257276e-08       5.000000000000e-01       5.000000000000e-01 
       3.742164496560e-04      -3.137832109279e-01      -2.666979609347e-01      -2.667070792433e-01      -3.124292831060e-01      -2.667875296822e-01       5.981381938121e-01       5.972472705539e-01      -1.885840118482e-05      -6.088154912831e-09      -1.972552468143e-05      -4.598812737606e-08       5.000000000000e-01       5.000000000000e-01 
       3.963901683208e-04      -3.466700954801e-01      -2.991965526960e-01      -2.992079625363e-01      -3.449858281909e-01      -2.992885005964e-01       5.980178990902e-01       5.971477496442e-01      -2.347934184732e-05      -7.604999573079e-09      -2.455473343131e-05      -5.725659287175e-08       5.000000000000e-01       5.000000000000e-01 
       4.198777624174e-04      -3.822778852475e-01      -3.356494811986e-01      -3.356637480398e-01      -3.801857247979e-01      -3.357420593163e-01       5.978837592160e-01       5.970364807876e-01      -2.919316360420e-05      -9.490828372750e-09      -3.052440176048e-05      -7.119009182881e-08       5.000000000000e-01       5.000000000000e-01 
       4.447570839598e-04      -4.206458208646e-01      -3.765364439572e-01      -3.765542687602e-01      -4.180512048403e-01      -3.766272304423e-01       5.977342889105e-01       5.969121300976e-01      -3.624263964702e-05      -1.183180078694e-08      -3.788720349021e-05      -8.838064245639e-08       5.000000000000e-01       5.000000000000e-01 
       4.711105979834e-04      -4.617580322159e-01      -4.223949721270e-01      -4.224172213011e-01      -4.585462311589e-01      -4.224806964897e-01       5.975678702108e-01       5.967732256094e-01      -4.491827812091e-05      -1.473249224765e-08      -4.694518483795e-05      -1.095365988934e-07       5.000000000000e-01       5.000000000000e-01 
       4.990256558844e-04      -5.055275292394e-01      -4.738273137215e-01      -4.738550579569e-01      -5.015597895792e-01      -4.739036478123e-01       5.973827460247e-01       5.966181465145e-01      -5.556507284717e-05      -1.832034024737e-08      -5.805676912441e-05      -1.354994092901e-07       5.000000000000e-01       5.000000000000e-01 
       5.285947849546e-04      -5.517770561285e-01      -5.315081250955e-01      -5.315426811992e-01      -5.468868099619e-01      -5.315694294470e-01       5.971770173598e-01       5.964451117817e-01      -6.858955551261e-05      -2.274777950194e-08      -7.164364650376e-05      -1.672603247912e-07       5.000000000000e-01       5.000000000000e-01 
       5.599159950724e-04      -6.002187591003e-01      -5.961930405550e-01      -5.962360263629e-01      -5.942070259175e-01      -5.962320703211e-01       5.969486391991e-01       5.962521693636e-01      -8.446578166969e-05      -2.819832310197e-08      -8.819695730588e-05      -2.059755626306e-07       5.000000000000e-01       5.000000000000e-01 
       5.930931035668e-04      -6.504314511927e-01      -6.687282412169e-01      -6.687816364527e-01      -6.430624231571e-01      -6.687358004223e-01       5.966954250130e-01       5.960371894785e-01      -1.037403328445e-04      -3.488967181668e-08      -1.082819189185e-04      -2.529781546730e-07       5.000000000000e-01       5.000000000000e-01 
       6.282360793301e-04      -7.018380339556e-01      -7.500611002175e-01      -7.501273203956e-01      -6.928344837851e-01      -7.500256484271e-01       5.964150398660e-01       5.957978462026e-01      -1.270344970937e-04      -4.307913468523e-08      -1.325397060148e-04      -3.097836088338e-07       5.000000000000e-01       5.000000000000e-01 
       6.654614073212e-04      -7.536837755321e-01      -8.412520705778e-01      -8.413340505004e-01      -7.427229979015e-01      -8.411592789084e-01       5.961050223170e-01       5.955316251955e-01      -1.550426661654e-04      -5.306722994878e-08      -1.616850484661e-04      -3.780859404227e-07       5.000000000000e-01       5.000000000000e-01 
       7.048924746667e-04      -8.050185933591e-01      -9.434878842756e-01      -9.435891736496e-01      -7.917292893234e-01      -9.433201479128e-01       5.957627819471e-01       5.952358056779e-01      -1.885247858012e-04      -6.520106993441e-08      -1.964975584980e-04      -4.597394160759e-07       5.000000000000e-01       5.000000000000e-01 
       7.466599796401e-04      -8.546872410656e-01      -1.058096256028e+00      -1.058221130832e+00      -8.386475417231e-01      -1.057832177716e+00       5.953856200259e-01       5.949074642447e-01      -2.282905119608e-04      -7.987826696658e-08      -2.378044961449e-04      -5.567206744965e-07       5.000000000000e-01       5.000000000000e-01 
       7.909023648746e-04      -9.013304452209e-01      -1.186562237474e+00      -1.186715813027e+00      -8.820693046540e-01      -1.186176088087e+00       5.949707480425e-01       5.945434754858e-01      -2.751734229662e-04      -9.754309180807e-08      -2.864524182702e-04      -6.710652116700e-07       5.000000000000e-01       5.000000000000e-01 
       8.377662762449e-04      -9.434065146390e-01      -1.330546369783e+00      -1.330734734063e+00      -9.204074558086e-01      -1.330007573761e+00       5.945153113816e-01       5.941405187420e-01      -3.299914094707e-04      -1.186867547403e-07      -3.432652685344e-04      -8.047723459779e-07       5.000000000000e-01       5.000000000000e-01 
       8.874070489404e-04      -9.792368190626e-01      -1.491904863398e+00      -1.492135209577e+00      -9.519470162190e-01      -1.491177531875e+00       5.940164169103e-01       5.936950906630e-01      -3.934929224097e-04      -1.438373974773e-07      -4.089871227766e-04      -9.596742836692e-07       5.000000000000e-01       5.000000000000e-01 
       9.399892223387e-04      -1.007085683898e+00      -1.672711988155e+00      -1.672992745877e+00      -9.749308273918e-01      -1.671754556370e+00       5.934711604343e-01       5.932035222318e-01      -4.662877947005e-04      -1.735455115291e-07      -4.842093746082e-04      -1.137268180702e-06       5.000000000000e-01       5.000000000000e-01 
       9.956870853887e-04      -1.025282729106e+00      -1.875284898462e+00      -1.875625872937e+00      -9.876876249089e-01      -1.874049945468e+00       5.928766556201e-01       5.926620047539e-01      -5.487647200254e-04      -2.083670829784e-07      -5.692850603278e-04      -1.338517031057e-06       5.000000000000e-01       5.000000000000e-01 
       1.054685254309e-03      -1.032389230688e+00      -2.102211188529e+00      -2.102623660361e+00      -9.888077923796e-01      -2.100645474765e+00       5.922300563304e-01       5.920666209673e-01      -6.410039207927e-04      -2.488239793728e-07      -6.642377413917e-04      -1.563635157089e-06       5.000000000000e-01       5.000000000000e-01 
       1.117179284516e-03      -1.027417302004e+00      -2.356379379464e+00      -2.356876204087e+00      -9.773669819809e-01      -2.354424219207e+00       5.915285700844e-01       5.914133826949e-01      -7.426950567305e-04      -2.953765282659e-07      -7.686792321313e-04      -1.811891325158e-06       5.000000000000e-01       5.000000000000e-01 
       1.183376318815e-03      -1.010085714234e+00      -2.641012722410e+00      -2.641608371353e+00      -9.531888736007e-01      -2.638604702782e+00       5.907694554851e-01       5.906982733008e-01      -8.530867146844e-04      -3.483637836035e-07      -8.817595424863e-04      -2.081481529659e-06       5.000000000000e-01       5.000000000000e-01 
       1.253495773991e-03      -9.811045258173e-01      -2.959706522267e+00      -2.960417143983e+00      -9.171245922428e-01      -2.956778670148e+00       5.899499969700e-01       5.899172911653e-01      -9.709945448946e-04      -4.079818669948e-07      -1.002182843452e-03      -2.369552233159e-06       5.000000000000e-01       5.000000000000e-01 
       1.327770068094e-03      -9.424270034150e-01      -3.316469572014e+00      -3.317312900250e+00      -8.713074186338e-01      -3.312952764671e+00       5.890674487219e-01       5.890664912971e-01      -1.094919023136e-03      -4.741880575553e-07      -1.128333132971e-03      -2.672469255666e-06       5.000000000000e-01       5.000000000000e-01 
       1.406445390808e-03      -8.974425233298e-01      -3.715769650184e+00      -3.716765007129e+00      -8.193187974767e-01      -3.711594345899e+00       5.881189384507e-01       5.881420107712e-01      -1.223309873466e-03      -5.467157888429e-07      -1.258558140538e-03      -2.986458754821e-06       5.000000000000e-01       5.000000000000e-01 
