# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.6
# for k=1.05469e-05 to 9.11685 h/Mpc,
# number of wavenumbers equal to 270
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_ur                  14:t_tot              
       5.285947849546e-05      -2.398097499964e-02      -1.814835712913e-02      -1.814837454531e-02      -2.397331690939e-02      -1.815111064904e-02       5.501269995754e-01       5.498645161500e-01      -5.430650976968e-08      -1.904896333477e-12      -5.581715339384e-08      -3.469506684911e-11       8.166275341210e+03       1.967708993324e-01 
       5.599159950724e-05      -2.687744210091e-02      -2.036270891713e-02      -2.036273083802e-02      -2.686780959396e-02      -2.036578633467e-02       5.501240530553e-01       5.498619930376e-01      -6.831431708269e-08      -2.397300327778e-12      -7.021319748579e-08      -4.364410353293e-11       2.517085498683e+01       1.665456973935e+02 
       5.930931035668e-05      -3.011969453371e-02      -2.284723107891e-02      -2.284725866914e-02      -3.010757982675e-02      -2.285066880588e-02       5.501207482527e-01       5.498591626949e-01      -8.592707959267e-08      -3.016878587802e-12      -8.831353105587e-08      -5.489612567047e-11       2.655031697220e-01       1.136710654809e+01 
       6.282360793301e-05      -3.374796392970e-02      -2.563488385870e-02      -2.563491858351e-02      -3.373272923253e-02      -2.563872195215e-02       5.501170452291e-01       5.498559912422e-01      -1.080691729906e-07      -3.796415755469e-12      -1.110677539977e-07      -6.904162417210e-11       2.690448018427e+03       3.153426071411e-01 
       6.654614073212e-05      -3.780689025911e-02      -2.876264783103e-02      -2.876269153375e-02      -3.778773467712e-02      -2.876693023466e-02       5.501128858226e-01       5.498524272781e-01      -1.359006067442e-07      -4.777102929301e-12      -1.396674309580e-07      -8.682159500884e-11       9.334938994401e-02       1.075797061718e+03 
       7.048924746667e-05      -4.234593287623e-02      -3.227201408646e-02      -3.227206908604e-02      -4.232185103572e-02      -3.227678885017e-02       5.501082243334e-01       5.498484326511e-01      -1.708765159480e-07      -6.010783208834e-12      -1.756071446911e-07      -1.091655476944e-10       4.438828459335e-01       6.299157344246e-01 
       7.466599796401e-05      -4.741980043408e-02      -3.620953408789e-02      -3.620960330243e-02      -4.738953034075e-02      -3.621485355093e-02       5.501029975578e-01       5.498439525761e-01      -2.148214087787e-07      -7.562580223336e-12      -2.207607038934e-07      -1.372389169770e-10      -7.027049469306e+01       5.591428756463e-01 
       7.909023648746e-05      -5.308889242160e-02      -4.062743666455e-02      -4.062752376262e-02      -5.305085162168e-02      -4.063335757738e-02       5.500971361849e-01       5.498389270373e-01      -2.700219637904e-07      -9.514246319084e-12      -2.774761656773e-07      -1.725022718907e-10       4.282285505671e-02       8.862760736347e+00 
       8.377662762449e-05      -5.941974869971e-02      -4.558431987669e-02      -4.558442947409e-02      -5.937195230135e-02      -4.559090344399e-02       5.500905649248e-01       5.498332911757e-01      -3.393421482415e-07      -1.196864694372e-11      -3.486941814464e-07      -2.167849374665e-10       9.215728050761e-01       4.941984019966e-06 
       8.874070489404e-05      -6.648548975714e-02      -5.114592733628e-02      -5.114606523833e-02      -6.642544996868e-02      -5.115323913695e-02       5.500831987064e-01       5.498269714366e-01      -4.263670449334e-07      -1.505487553838e-11      -4.380951717733e-07      -2.723767257153e-10       7.329146390973e+00       1.228877864005e+00 
       9.399892223387e-05      -7.436623694242e-02      -5.738601904801e-02      -5.738619255180e-02      -7.429083814512e-02      -5.739412878940e-02       5.500749394239e-01       5.498198824594e-01      -5.355812006595e-07      -1.893490891412e-11      -5.502820882045e-07      -3.421417994590e-10       4.781455478702e-03      -1.845766791933e+00 
       9.956870853887e-05      -8.314949259467e-02      -6.438734776495e-02      -6.438756604659e-02      -8.305483433269e-02      -6.439632882266e-02       5.500656835126e-01       5.498119348132e-01      -6.725896464668e-07      -2.381220903921e-11      -6.910069308052e-07      -4.296598412274e-10       2.063044847758e+00       1.036531325477e-03 
       1.054685254309e-04      -9.293045031630e-02      -7.224275492382e-02      -7.224302951591e-02      -9.281165381580e-02      -7.225268358159e-02       5.500553129465e-01       5.498030260587e-01      -8.443917789824e-07      -2.994183797119e-11      -8.674509831567e-07      -5.394007837742e-10      -4.326727697393e-02       2.751114520000e+00 
       1.117179284516e-04      -1.038122050106e-01      -8.105639886389e-02      -8.105674426140e-02      -1.036631715903e-01      -8.106735317438e-02       5.500436892045e-01       5.497930348817e-01      -1.059719107938e-06      -3.764386422259e-11      -1.088570625634e-06      -6.769404891157e-10       1.530569781311e-04      -6.117347073934e-03 
       1.183376318815e-04      -1.159058141801e-01      -9.094513300080e-02      -9.094556741495e-02      -1.157189284000e-01      -9.095719114210e-02       5.500306684708e-01       5.497818363554e-01      -1.329451898622e-06      -4.731928880290e-11      -1.365523027433e-06      -8.492264831697e-10       4.618582110491e+00       2.955968050880e-06 
       1.253495773991e-04      -1.293301638305e-01      -1.020400515979e-01      -1.020405979119e-01      -1.290959231502e-01      -1.020532895973e-01       5.500160816818e-01       5.497692821553e-01      -1.667129888788e-06      -5.947092377672e-11      -1.712188554244e-06      -1.064904053956e-09      -1.785535597305e-04       6.158977614648e+00 
       1.327770068094e-04      -1.442115544379e-01      -1.144882223567e-01      -1.144889093040e-01      -1.439181188959e-01      -1.145027109783e-01       5.499997479546e-01       5.497552140299e-01      -2.089578753267e-06      -7.472782883322e-11      -2.145809583183e-06      -1.334715564792e-09      8.487983166331e-314      2.334195370506e-313 
       1.406445390808e-04      -1.606829380919e-01      -1.284546297562e-01      -1.284554933993e-01      -1.603155758670e-01      -1.284704303515e-01       5.499814566582e-01       5.497394459747e-01      -2.617673119686e-06      -9.387607881001e-11      -2.687768664558e-06      -1.671986988051e-09       5.000000000000e-01       5.000000000000e-01 
       1.489782519471e-04      -1.788827138850e-01      -1.441243546520e-01      -1.441254402903e-01      -1.784231049889e-01      -1.441415137555e-01       5.499609828089e-01       5.497217798137e-01      -3.277259736022e-06      -1.179022645049e-10      -3.364531906519e-06      -2.093218013838e-09       5.000000000000e-01       5.000000000000e-01 
       1.578057683454e-04      -1.989528786433e-01      -1.617050171321e-01      -1.617063815479e-01      -1.983783112900e-01      -1.617235593051e-01       5.499380734371e-01       5.497019913158e-01      -4.100282212197e-06      -1.480327187506e-10      -4.208786520862e-06      -2.618795850661e-09       5.000000000000e-01       5.000000000000e-01 
       1.671563479743e-04      -2.210365480147e-01      -1.814295152884e-01      -1.814312297449e-01      -2.203188763200e-01      -1.814494341020e-01       5.499124390466e-01       5.496798219903e-01      -5.126113067951e-06      -1.858056893526e-10      -5.260803875040e-06      -3.273848622742e-09       5.000000000000e-01       5.000000000000e-01 
       1.770609842788e-04      -2.452744503966e-01      -2.035590960147e-01      -2.035612498181e-01      -2.443789031198e-01      -2.035803423895e-01       5.498837712505e-01       5.496549963142e-01      -6.403162920053e-06      -2.331318085886e-10      -6.570060486563e-06      -4.089265621433e-09       5.000000000000e-01       5.000000000000e-01 
       1.875525071809e-04      -2.718004091201e-01      -2.283867959358e-01      -2.283895009582e-01      -2.706841204219e-01      -2.284092635017e-01       5.498517310291e-01       5.496272100259e-01      -7.990762577098e-06      -2.923929336138e-10      -8.197148648618e-06      -5.102898701702e-09       5.000000000000e-01       5.000000000000e-01 
       1.986656918977e-04      -3.007354610110e-01      -2.562412994698e-01      -2.562446957972e-01      -2.993457256229e-01      -2.562648062476e-01       5.498159206858e-01       5.495961017467e-01      -9.961373378333e-06      -3.665515483006e-10      -1.021600434414e-05      -6.360968094013e-09       5.000000000000e-01       5.000000000000e-01 
       2.104373742076e-04      -3.321803998911e-01      -2.874912602475e-01      -2.874955231570e-01      -3.304526221176e-01      -2.875155258607e-01       5.497759257574e-01       5.495612944672e-01      -1.240313913137e-05      -4.592838855057e-10      -1.271647122902e-05      -7.919684420208e-09       5.000000000000e-01       5.000000000000e-01 
       2.229065725459e-04      -3.662065522701e-01      -3.225501444114e-01      -3.225554931391e-01      -3.640618134220e-01      -3.225747621291e-01       5.497312821947e-01       5.495223621895e-01      -1.542278067896e-05      -5.751555126415e-10      -1.580720326504e-05      -9.847090853497e-09       5.000000000000e-01       5.000000000000e-01 
       2.361146173358e-04      -4.028444202871e-01      -3.618816560723e-01      -3.618883645106e-01      -4.001867229137e-01      -3.619060585348e-01       5.496814752409e-01       5.494788279390e-01      -1.914883891216e-05      -7.198048376705e-10      -1.961888292184e-05      -1.222511632450e-08       5.000000000000e-01       5.000000000000e-01 
       2.501052879817e-04      -4.420701166618e-01      -4.060058143772e-01      -4.060142243066e-01      -4.387832609506e-01      -4.060292321645e-01       5.496259471747e-01       5.494301705043e-01      -2.373518980475e-05      -9.001902488201e-10      -2.430769202926e-05      -1.515180397901e-08       5.000000000000e-01       5.000000000000e-01 
       2.649249579812e-04      -4.837895303118e-01      -4.555057595124e-01      -4.555162971929e-01      -4.797335497276e-01      -4.555271718293e-01       5.495640813188e-01       5.493758071363e-01      -2.936472369952e-05      -1.124896324503e-09      -3.005891549374e-05      -1.874364360546e-08       5.000000000000e-01       5.000000000000e-01 
       2.806227486340e-04      -5.278199697897e-01      -5.110353724017e-01      -5.110485686670e-01      -5.228273671239e-01      -5.110534484803e-01       5.494952150294e-01       5.493151047880e-01      -3.625304589324e-05      -1.404455634013e-09      -3.709047848198e-05      -2.313789731847e-08       5.000000000000e-01       5.000000000000e-01 
       2.972506918601e-04      -5.738698660423e-01      -5.733278074247e-01      -5.733443225450e-01      -5.677416245774e-01      -5.733408383677e-01       5.494186212990e-01       5.492473596597e-01      -4.465186785588e-05      -1.751766395499e-09      -4.565611079958e-05      -2.849473005136e-08       5.000000000000e-01       5.000000000000e-01 
       3.148639026643e-04      -6.215168387478e-01      -6.432050385177e-01      -6.432256924501e-01      -6.140185277015e-01      -6.432108589215e-01       5.493335163187e-01       5.491718022349e-01      -5.485171106795e-05      -2.182568841949e-09      -5.604769584379e-05      -3.499888580614e-08       5.000000000000e-01       5.000000000000e-01 
       3.335207618210e-04      -6.701855098182e-01      -7.215885428532e-01      -7.216143527951e-01      -6.610435840627e-01      -7.215844431964e-01       5.492390564907e-01       5.490875913125e-01      -6.718331618295e-05      -2.716021054547e-09      -6.859619336078e-05      -4.286053470824e-08       5.000000000000e-01       5.000000000000e-01 
       3.532831093829e-04      -7.191259055455e-01      -8.095112532409e-01      -8.095434776512e-01      -7.080252722147e-01      -8.094938822175e-01       5.491343285564e-01       5.489938006773e-01      -8.201706822549e-05      -3.375273957589e-09      -8.367033175425e-05      -5.231481419346e-08       5.000000000000e-01       5.000000000000e-01 
       3.742164496560e-04      -7.673963373705e-01      -9.081309267750e-01      -9.081711203665e-01      -7.539790457323e-01      -9.080961887894e-01       5.490183717391e-01       5.488894373869e-01      -9.975934225220e-05      -4.188244789090e-09      -1.016720622663e-04      -6.361943146595e-08       5.000000000000e-01       5.000000000000e-01 
       3.963901683208e-04      -8.138526331595e-01      -1.018745085695e+00      -1.018795164276e+00      -7.977193727019e-01      -1.018688035139e+00       5.488901555238e-01       5.487734153553e-01      -1.208447525454e-04      -5.188364723334e-09      -1.230275815608e-04      -7.704961040004e-08       5.000000000000e-01       5.000000000000e-01 
       4.198777624174e-04      -8.571495730319e-01      -1.142807726554e+00      -1.142870045316e+00      -8.378646998060e-01      -1.142722466948e+00       5.487485873891e-01       5.486445587373e-01      -1.457229219987e-04      -6.415465232493e-09      -1.481726257680e-04      -9.288956403574e-08       5.000000000000e-01       5.000000000000e-01 
       4.447570839598e-04      -8.957595258503e-01      -1.281947984658e+00      -1.282025430607e+00      -8.728614323398e-01      -1.281827580753e+00       5.485925301121e-01       5.485016150249e-01      -1.748385765884e-04      -7.916641890654e-09      -1.775307920417e-04      -1.114197066932e-07       5.000000000000e-01       5.000000000000e-01 
       4.711105979834e-04      -9.280152580872e-01      -1.437990991065e+00      -1.438087090249e+00      -9.010340846005e-01      -1.437827405171e+00       5.484207862157e-01       5.483432358563e-01      -2.086039591039e-04      -9.747099288195e-09      -2.114839978424e-04      -1.328990060146e-07       5.000000000000e-01       5.000000000000e-01 
       4.990256558844e-04      -9.521859995790e-01      -1.612981155682e+00      -1.613100203774e+00      -9.206692752563e-01      -1.612765230050e+00       5.482321065831e-01       5.481679830724e-01      -2.473632610836e-04      -1.197125675653e-08      -2.503350121519e-04      -1.575423898709e-07       5.000000000000e-01       5.000000000000e-01 
       5.285947849546e-04      -9.665896410467e-01      -1.809208179071e+00      -1.809355381841e+00      -9.301407189016e-01      -1.808929669582e+00       5.480252044509e-01       5.479743421574e-01      -2.913503421865e-04      -1.466303798423e-08      -2.942635102883e-04      -1.854938833108e-07       5.000000000000e-01       5.000000000000e-01 
       5.599159950724e-04      -9.697531120046e-01      -2.029236052502e+00      -2.029417696742e+00      -9.280800809247e-01      -2.028883751822e+00       5.477987458285e-01       5.477607147954e-01      -3.406428188023e-04      -1.790695493737e-08      -3.432795426745e-04      -2.167978618283e-07       5.000000000000e-01       5.000000000000e-01 
       5.930931035668e-04      -9.606145282732e-01      -2.275935459935e+00      -2.276159096730e+00      -9.135935285238e-01      -2.275497413613e+00       5.475513525785e-01       5.475254281099e-01      -3.951193820786e-04      -2.179800829887e-08      -3.971818510459e-04      -2.513725587131e-07       5.000000000000e-01       5.000000000000e-01 
       6.282360793301e-04      -9.387656793754e-01      -2.552519844900e+00      -2.552794497060e+00      -8.865150175863e-01      -2.551983686942e+00       5.472815910008e-01       5.472667343362e-01      -4.544311575990e-04      -2.644186995742e-08      -4.555330909852e-04      -2.889931443457e-07       5.000000000000e-01       5.000000000000e-01 
       6.654614073212e-04      -9.047117282963e-01      -2.862585742786e+00      -2.862922124394e+00      -8.476739763219e-01      -2.861939146057e+00       5.469879623861e-01       5.469828184913e-01      -5.180031815440e-04      -3.195416480127e-08      -5.176693318061e-04      -3.292945946481e-07       5.000000000000e-01       5.000000000000e-01 
       7.048924746667e-04      -8.601137313539e-01      -3.210157581623e+00      -3.210568328314e+00      -7.991368229957e-01      -3.209388810017e+00       5.466688939023e-01       5.466718128992e-01      -5.850868013587e-04      -3.845940739016e-08      -5.827660694055e-04      -3.718078328420e-07       5.000000000000e-01       5.000000000000e-01 
       7.466599796401e-04      -8.079570452431e-01      -3.599737688126e+00      -3.600237599073e+00      -7.443600966050e-01      -3.598836211323e+00       5.463226967296e-01       5.463317852559e-01      -6.548866430895e-04      -4.608985513306e-08      -6.499852386557e-04      -4.160442089643e-07       5.000000000000e-01       5.000000000000e-01 
       7.909023648746e-04      -7.525651051474e-01      -4.036361974735e+00      -4.036968226536e+00      -6.881716015876e-01      -4.035319033251e+00       5.459475194687e-01       5.459607267320e-01      -7.267819647843e-04      -5.498249412230e-08      -7.187237778869e-04      -4.616406425384e-07       5.000000000000e-01       5.000000000000e-01 
       8.377662762449e-04      -6.993723799478e-01      -4.525661800376e+00      -4.526394161973e+00      -6.364827164042e-01      -4.524470824107e+00       5.455413227168e-01       5.455565625766e-01      -8.006510841826e-04      -6.527781224035e-08      -7.889693167792e-04      -5.085706368564e-07       5.000000000000e-01       5.000000000000e-01 
       8.874070489404e-04      -6.543637268765e-01      -5.073932872201e+00      -5.074813867791e+00      -5.956428044035e-01      -5.072589542931e+00       5.451017983470e-01       5.451171031600e-01      -8.772770397388e-04      -7.711675305316e-08      -8.617372630909e-04      -5.574059330569e-07       5.000000000000e-01       5.000000000000e-01 
       9.399892223387e-04      -6.231358390057e-01      -5.688211708541e+00      -5.689266720695e+00      -5.713914201006e-01      -5.686713474073e+00       5.446263203363e-01       5.446400143008e-01      -9.587680865780e-04      -9.063861083741e-08      -9.395125777297e-04      -6.095850026346e-07       5.000000000000e-01       5.000000000000e-01 
       9.956870853887e-04      -6.096206698116e-01      -6.376360495307e+00      -6.377617819371e+00      -5.674641602899e-01      -6.374705380217e+00       5.441119037806e-01       5.441227739032e-01      -1.048863445045e-03      -1.059806879178e-07      -1.026552308226e-03      -6.676036698232e-07       5.000000000000e-01       5.000000000000e-01 
       1.054685254309e-03      -6.146621932104e-01      -7.147161219259e+00      -7.148651972968e+00      -5.840712893028e-01      -7.145345781577e+00       5.435551644847e-01       5.435625976027e-01      -1.152929105814e-03      -1.232748976881e-07      -1.128838394369e-03      -7.350009465826e-07       5.000000000000e-01       5.000000000000e-01 
       1.117179284516e-03      -6.348355731232e-01      -8.010419734980e+00      -8.012177722927e+00      -6.166792222070e-01      -8.008436373819e+00       5.429523453564e-01       5.429563935458e-01      -1.277423247948e-03      -1.426502867704e-07      -1.253442460752e-03      -8.159988282643e-07       5.000000000000e-01       5.000000000000e-01 
       1.183376318815e-03      -6.620876133200e-01      -8.977081047016e+00      -8.979142460109e+00      -6.557222099340e-01      -8.974914961381e+00       5.422993282715e-01       5.423006662985e-01      -1.428664185348e-03      -1.642287302790e-07      -1.407136469239e-03      -9.146896748715e-07       5.000000000000e-01       5.000000000000e-01 
       1.253495773991e-03      -6.848437149859e-01      -1.005935627298e+01      -1.006175945091e+01      -6.879304113958e-01      -1.005698297671e+01       5.415917798532e-01       5.415915330037e-01      -1.610959432676e-03      -1.881308415620e-07      -1.594326436964e-03      -1.033815277152e-06       5.000000000000e-01       5.000000000000e-01 
       1.327770068094e-03      -6.910196587596e-01      -1.127086329092e+01      -1.127364819011e+01      -6.997028216211e-01      -1.126824729710e+01       5.408252201536e-01       5.408246709223e-01      -1.824562788298e-03      -2.144592490401e-07      -1.814837072671e-03      -1.173440570886e-06       5.000000000000e-01       5.000000000000e-01 
       1.406445390808e-03      -6.726781934327e-01      -1.262678096126e+01      -1.262998892387e+01      -6.822112762392e-01      -1.262387692224e+01       5.399951666977e-01       5.399953940739e-01      -2.064472613719e-03      -2.433067132236e-07      -2.062647721787e-03      -1.330186256538e-06       5.000000000000e-01       5.000000000000e-01 
