# Matter power spectrum P(k) at redshift z=2
# for k=1.05469e-05 to 9.11685 h/Mpc,
# number of wavenumbers equal to 270
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.054685254309e-05       9.091513853850e+00 
       1.117179284516e-05       9.609119147927e+00 
       1.183376318815e-05       1.015619267641e+01 
       1.253495773991e-05       1.073441252385e+01 
       1.327770068094e-05       1.134555184569e+01 
       1.406445390808e-05       1.199148377013e+01 
       1.489782519471e-05       1.267418984013e+01 
       1.578057683454e-05       1.339576293998e+01 
       1.671563479743e-05       1.415841604008e+01 
       1.770609842788e-05       1.496448868278e+01 
       1.875525071809e-05       1.581645124459e+01 
       1.986656918977e-05       1.671691697275e+01 
       2.104373742076e-05       1.766864537874e+01 
       2.229065725459e-05       1.867455481396e+01 
       2.361146173358e-05       1.973773059066e+01 
       2.501052879817e-05       2.086143269686e+01 
       2.649249579812e-05       2.204910382226e+01 
       2.806227486340e-05       2.330438699221e+01 
       2.972506918601e-05       2.463113009117e+01 
       3.148639026643e-05       2.603339820003e+01 
       3.335207618210e-05       2.751549306803e+01 
       3.532831093829e-05       2.908195472897e+01 
       3.742164496560e-05       3.073758449478e+01 
       3.963901683208e-05       3.248745688727e+01 
       4.198777624174e-05       3.433693391744e+01 
       4.447570839598e-05       3.629168216778e+01 
       4.711105979834e-05       3.835769071469e+01 
       4.990256558844e-05       4.054128801567e+01 
       5.285947849546e-05       4.284916271589e+01 
       5.599159950724e-05       4.528838256932e+01 
       5.930931035668e-05       4.786641582759e+01 
       6.282360793301e-05       5.059115490723e+01 
       6.654614073212e-05       5.347093930323e+01 
       7.048924746667e-05       5.651458078787e+01 
       7.466599796401e-05       5.973139028384e+01 
       7.909023648746e-05       6.313120505155e+01 
       8.377662762449e-05       6.672441867216e+01 
       8.874070489404e-05       7.052201175331e+01 
       9.399892223387e-05       7.453558440756e+01 
       9.956870853887e-05       7.877739043145e+01 
       1.054685254309e-04       8.326037365138e+01 
       1.117179284516e-04       8.799820544713e+01 
       1.183376318815e-04       9.300532429448e+01 
       1.253495773991e-04       9.829697807798e+01 
       1.327770068094e-04       1.038892670509e+02 
       1.406445390808e-04       1.097991897953e+02 
       1.489782519471e-04       1.160446914742e+02 
       1.578057683454e-04       1.226447132095e+02 
       1.671563479743e-04       1.296192443049e+02 
       1.770609842788e-04       1.369893765003e+02 
       1.875525071809e-04       1.447773602250e+02 
       1.986656918977e-04       1.530066630641e+02 
       2.104373742076e-04       1.617020301388e+02 
       2.229065725459e-04       1.708895465943e+02 
       2.361146173358e-04       1.805967009686e+02 
       2.501052879817e-04       1.908524509574e+02 
       2.649249579812e-04       2.016872906606e+02 
       2.806227486340e-04       2.131333178849e+02 
       2.972506918601e-04       2.252243020341e+02 
       3.148639026643e-04       2.379957543570e+02 
       3.335207618210e-04       2.514849937068e+02 
       3.532831093829e-04       2.657312144575e+02 
       3.742164496560e-04       2.807755534518e+02 
       3.963901683208e-04       2.966611499324e+02 
       4.198777624174e-04       3.134332063745e+02 
       4.447570839598e-04       3.311390430036e+02 
       4.711105979834e-04       3.498281473350e+02 
       4.990256558844e-04       3.695522155718e+02 
       5.285947849546e-04       3.903651892947e+02 
       5.599159950724e-04       4.123232785704e+02 
       5.930931035668e-04       4.354849823132e+02 
       6.282360793301e-04       4.599110802316e+02 
       6.654614073212e-04       4.856646450538e+02 
       7.048924746667e-04       5.128110028299e+02 
       7.466599796401e-04       5.414177043119e+02 
       7.909023648746e-04       5.715544750001e+02 
       8.377662762449e-04       6.032931453633e+02 
       8.874070489404e-04       6.367075681650e+02 
       9.399892223387e-04       6.718735118579e+02 
       9.956870853887e-04       7.088685323979e+02 
       1.054685254309e-03       7.477718141821e+02 
       1.117179284516e-03       7.886639743245e+02 
       1.183376318815e-03       8.316268212215e+02 
       1.253495773991e-03       8.767430493070e+02 
       1.327770068094e-03       9.240958675709e+02 
       1.406445390808e-03       9.737685086433e+02 
       1.489782519471e-03       1.025843653414e+03 
       1.578057683454e-03       1.080402779620e+03 
       1.671563479743e-03       1.137525239296e+03 
       1.770609842788e-03       1.197287432386e+03 
       1.875525071809e-03       1.259761771716e+03 
       1.986656918977e-03       1.325015614051e+03 
       2.104373742076e-03       1.393110121281e+03 
       2.229065725459e-03       1.464099210817e+03 
       2.361146173358e-03       1.538028323194e+03 
       2.501052879817e-03       1.614933089537e+03 
       2.649249579812e-03       1.694837808330e+03 
       2.806227486340e-03       1.777753940100e+03 
       2.972506918601e-03       1.863678115912e+03 
       3.148639026643e-03       1.952589891253e+03 
       3.335207618210e-03       2.044450394131e+03 
       3.532831093829e-03       2.139199885152e+03 
       3.742164496560e-03       2.236755607210e+03 
       3.963901683208e-03       2.337008391622e+03 
       4.198777624174e-03       2.439821150668e+03 
       4.447570839598e-03       2.545024637903e+03 
       4.711105979834e-03       2.652415296365e+03 
       4.990256558844e-03       2.761753626078e+03 
       5.285947849546e-03       2.872760783757e+03 
       5.599159950724e-03       2.985116841109e+03 
       5.930931035668e-03       3.098458295614e+03 
       6.282360793301e-03       3.212373238321e+03 
       6.654614073212e-03       3.326396747163e+03 
       7.048924746667e-03       3.440009666737e+03 
       7.466599796401e-03       3.552646524383e+03 
       7.909023648746e-03       3.663685436578e+03 
       8.377662762449e-03       3.772361603089e+03 
       8.874070489404e-03       3.877978146275e+03 
       9.399892223387e-03       3.979704220893e+03 
       9.956870853887e-03       4.076648488832e+03 
       1.054685254309e-02       4.167858773998e+03 
       1.117179284516e-02       4.252332404610e+03 
       1.183376318815e-02       4.328987800424e+03 
       1.253495773991e-02       4.396718474641e+03 
       1.327770068094e-02       4.454375059840e+03 
       1.406445390807e-02       4.500763286378e+03 
       1.489782519470e-02       4.534695413696e+03 
       1.578057683442e-02       4.555014253729e+03 
       1.671563479646e-02       4.560613842086e+03 
       1.770609842091e-02       4.550446861047e+03 
       1.875525067411e-02       4.523634016112e+03 
       1.986656894390e-02       4.479489871771e+03 
       2.104373619483e-02       4.417525375512e+03 
       2.229065177100e-02       4.337649097549e+03 
       2.361143960380e-02       4.240108910012e+03 
       2.501044777982e-02       4.125572619067e+03 
       2.649222528634e-02       3.995322434405e+03 
       2.806144694560e-02       3.851070782020e+03 
       2.972273541715e-02       3.695207299588e+03 
       3.148030480567e-02       3.530699746715e+03 
       3.333734088938e-02       3.361060275570e+03 
       3.529507253647e-02       3.190277500212e+03 
       3.735162255484e-02       3.022619338444e+03 
       3.950096840149e-02       2.862347660982e+03 
       4.173258974862e-02       2.713257804650e+03 
       4.403236102030e-02       2.578181916983e+03 
       4.638473001487e-02       2.458653250670e+03 
       4.877543853907e-02       2.354765244781e+03 
       5.119367831740e-02       2.265325804525e+03 
       5.363300206183e-02       2.188210370112e+03 
       5.609107145942e-02       2.120733910724e+03 
       5.856876804162e-02       2.059966959999e+03 
       6.106917609746e-02       2.002999733920e+03 
       6.359672196341e-02       1.947106686815e+03 
       6.615655374193e-02       1.889907800272e+03 
       6.875413977679e-02       1.829470136315e+03 
       7.139503067298e-02       1.764457247180e+03 
       7.408473117656e-02       1.694175967055e+03 
       7.682864084305e-02       1.618633184097e+03 
       7.963203542357e-02       1.538548948483e+03 
       8.250007098888e-02       1.455275438892e+03 
       8.543779976305e-02       1.370696616628e+03 
       8.845019113030e-02       1.287020168845e+03 
       9.154215407277e-02       1.206565492103e+03 
       9.471855898972e-02       1.131519462442e+03 
       9.798425785379e-02       1.063695125059e+03 
       1.013441022457e-01       1.004339961515e+03 
       1.048029591431e-01       9.539693912005e+02 
       1.083657245245e-01       9.123222684966e+02 
       1.120373349507e-01       8.783142229688e+02 
       1.158227773366e-01       8.500980110832e+02 
       1.197270971533e-01       8.252280297648e+02 
       1.237554053118e-01       8.009318081276e+02 
       1.279128839882e-01       7.745099943661e+02 
       1.322047916525e-01       7.438514758894e+02 
       1.366364675731e-01       7.079381286884e+02 
       1.412133360700e-01       6.671256408144e+02 
       1.459409108043e-01       6.231459559131e+02 
       1.480253419385e-01       6.038799210892e+02 
       1.508247993950e-01       5.787100770823e+02 
       1.558707086700e-01       5.368453061944e+02 
       1.610844508641e-01       5.001489717142e+02 
       1.664719510942e-01       4.701098965577e+02 
       1.720392564478e-01       4.467564014936e+02 
       1.777925470373e-01       4.286309807715e+02 
       1.837381493835e-01       4.132071629614e+02 
       1.898825525064e-01       3.976389654147e+02 
       1.962324271164e-01       3.792882238255e+02 
       2.027946483200e-01       3.572470332469e+02 
       2.095763222791e-01       3.326416984249e+02 
       2.165848172921e-01       3.079709567131e+02 
