# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2
# for k=1.05469e-05 to 9.11685 h/Mpc,
# number of wavenumbers equal to 270
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_ur                  14:t_tot              
       1.875525071809e-05      -1.758077661376e-03      -1.319383057684e-03      -1.319383228390e-03      -1.758032319878e-03      -1.319769477688e-03       5.893173597232e-01       5.887828884035e-01      -3.668035359632e-10      -4.043443509241e-14      -3.813324057979e-10      -4.437461138899e-13       3.593101246184e+04       3.492835933884e+04 
       1.986656918977e-05      -1.972444221771e-03      -1.480371504061e-03      -1.480371718964e-03      -1.972387143089e-03      -1.480804959217e-03       5.893170136804e-01       5.887826026018e-01      -4.617525700118e-10      -5.090249035635e-14      -4.800418115743e-10      -5.586121139655e-13       1.801633028417e+04       1.711274724407e+04 
       2.104373742076e-05      -2.212928216740e-03      -1.661003298484e-03      -1.661003569023e-03      -2.212856364026e-03      -1.661489498112e-03       5.893166091731e-01       5.887822655881e-01      -5.812759680553e-10      -6.408011218760e-14      -6.042983307188e-10      -7.032071171453e-13       9.630087189551e+03       8.971792105808e+03 
       2.229065725459e-05      -2.482706329951e-03      -1.863675257920e-03      -1.863675598498e-03      -2.482615879743e-03      -1.864220600270e-03       5.893161468186e-01       5.887818789129e-01      -7.317322263886e-10      -8.066824414590e-14      -7.607121326758e-10      -8.852233251181e-13       4.333535699870e+03       4.130083441139e+03 
       2.361146173358e-05      -2.785340301662e-03      -2.091076693532e-03      -2.091077122275e-03      -2.785226441387e-03      -2.091688347859e-03       5.893156377916e-01       5.887814548309e-01      -9.211242638060e-10      -1.015501154085e-13      -9.576030248751e-10      -1.114342499863e-12       1.753660821768e+03       1.633103559475e+03 
       2.501052879817e-05      -3.124823120469e-03      -2.346225009371e-03      -2.346225549117e-03      -3.124679790346e-03      -2.346911007508e-03       5.893150818374e-01       5.887809943437e-01      -1.159524323238e-09      -1.278397830091e-13      -1.205442317249e-09      -1.402750321872e-12       5.857944310526e+02       5.327866548303e+02 
       2.649249579812e-05      -3.505630620850e-03      -2.632505611711e-03      -2.632506291182e-03      -3.505450198503e-03      -2.633274950077e-03       5.893144373542e-01       5.887804567729e-01      -1.459611111232e-09      -1.609320067749e-13      -1.517408727626e-09      -1.765783555401e-12       1.100158817768e+02       9.597754355737e+01 
       2.806227486340e-05      -3.932779892991e-03      -2.953717221515e-03      -2.953718076884e-03      -3.932552780096e-03      -2.954579974942e-03       5.893137241795e-01       5.887798636420e-01      -1.837337912912e-09      -2.025901459386e-13      -1.910087984641e-09      -2.222742923506e-12       1.544890283833e+01       1.337777373821e+01 
       2.972506918601e-05      -4.411893439840e-03      -3.314121911048e-03      -3.314122987832e-03      -4.411607560699e-03      -3.315089359295e-03       5.893129257844e-01       5.887791998046e-01      -2.312784730511e-09      -2.550270048477e-13      -2.404352688530e-09      -2.797919078597e-12       1.990011469780e+00       1.714592938845e+00 
       3.148639026643e-05      -4.949271380865e-03      -3.718501643647e-03      -3.718502999175e-03      -4.948911529770e-03      -3.719586412132e-03       5.893120116558e-01       5.887784367446e-01      -2.911217452523e-09      -3.210355788143e-13      -3.026468949306e-09      -3.521878757477e-12      -1.235608942232e+05       5.004868099363e-02 
       3.335207618210e-05      -5.551972658792e-03      -4.172222216878e-03      -4.172223923273e-03      -5.551519707900e-03      -4.173438432998e-03       5.893110094815e-01       5.887776039908e-01      -3.664432531404e-09      -4.041274600184e-13      -3.809489011806e-09      -4.433087456383e-12       7.455958967518e+01      -7.900850190527e+04 
       3.532831093829e-05      -6.227903835845e-03      -4.681303635905e-03      -4.681305784003e-03      -6.227333704616e-03      -4.682667102285e-03       5.893098753783e-01       5.887766600255e-01      -4.612436722737e-09      -5.087230647170e-13      -4.795001490833e-09      -5.579944204897e-12       6.846402171312e-02       7.395205073977e+01 
       3.742164496560e-05      -6.985920029623e-03      -5.252500617437e-03      -5.252503321532e-03      -6.985202423135e-03      -5.254029003781e-03       5.893085995474e-01       5.887755973092e-01      -5.805572123247e-09      -6.403770704041e-13      -6.035333135076e-09      -7.023347427693e-12       0.000000000000e+00       8.088283775289e-02 
       3.963901683208e-05      -7.835936152095e-03      -5.893392015343e-03      -5.893395419298e-03      -7.835032949891e-03      -5.895105070526e-03       5.893071707872e-01       5.887744076473e-01      -7.307168907665e-09      -8.060965569779e-13      -7.596316941047e-09      -8.839913050244e-12       8.484344206271e+01      -1.026974925032e+05 
       4.198777624174e-05      -8.789050745940e-03      -6.612481255536e-03      -6.612485540441e-03      -8.787913973389e-03      -6.614401041450e-03       5.893055693944e-01       5.887730744105e-01      -9.196901882682e-09      -1.014676618203e-12      -9.560771277101e-09      -1.112602484640e-11       1.053000159491e-01       7.767506124067e+01 
       4.447570839598e-05      -9.857683747141e-03      -7.419309174217e-03      -7.419314568069e-03      -9.856253039505e-03      -7.421460323099e-03       5.893037702413e-01       5.887715760950e-01      -1.157499332554e-08      -1.277229517951e-12      -1.203287316009e-08      -1.400293096252e-11       1.367325986073e+04       1.241261441975e-01 
       4.711105979834e-05      -1.105572936836e-02      -8.324580650981e-03      -8.324587440608e-03      -1.105392880002e-02      -8.326990647514e-03       5.893017535700e-01       5.887698967098e-01      -1.456751016241e-08      -1.607668020272e-12      -1.514365374683e-08      -1.762313119456e-11       6.650985454147e+01      -1.385588903593e+04 
       4.990256558844e-05      -1.239872523081e-02      -9.340306445074e-03      -9.340314991564e-03      -1.239645926765e-02      -9.343005935174e-03       5.892994890602e-01       5.887680103654e-01      -1.833299815798e-08      -2.023517874156e-12      -1.905790166977e-08      -2.217841839717e-11       1.668942100220e-01       5.259746356886e+01 
       5.285947849546e-05      -1.390403970610e-02      -1.047996265402e-02      -1.047997341173e-02      -1.390118820468e-02      -1.048298578085e-02       5.892969504342e-01       5.887658958506e-01      -2.307082307388e-08      -2.546912723605e-12      -2.398283469153e-08      -2.790998103127e-11       8.166275341210e+03       1.967708993324e-01 
       5.599159950724e-05      -1.559107846454e-02      -1.175866929910e-02      -1.175868283990e-02      -1.558749028164e-02      -1.176205406763e-02       5.892941028042e-01       5.887635238117e-01      -2.903165613224e-08      -3.205596589943e-12      -3.017898637064e-08      -3.512105763767e-11       2.517085498683e+01       1.665456973935e+02 
       5.930931035668e-05      -1.748151191832e-02      -1.319339079415e-02      -1.319340783782e-02      -1.747699696515e-02      -1.319717946411e-02       5.892909075635e-01       5.887608618341e-01      -3.653062959795e-08      -4.034539964770e-12      -3.797387228564e-08      -4.419287261990e-11       2.655031697220e-01       1.136710654809e+01 
       6.282360793301e-05      -1.959952535436e-02      -1.480316103614e-02      -1.480318248836e-02      -1.959384462279e-02      -1.480740054269e-02       5.892873243634e-01       5.887578764639e-01      -4.596384400470e-08      -5.077683103281e-12      -4.777913806490e-08      -5.560458805113e-11       2.690448018427e+03       3.153426071411e-01 
       6.654614073212e-05      -2.197209253649e-02      -1.660933564818e-02      -1.660936264847e-02      -2.196494553054e-02      -1.661407804889e-02       5.892833041995e-01       5.887545264175e-01      -5.782906707642e-08      -6.390259620126e-12      -6.011206561105e-08      -6.995834495365e-11       9.334938994401e-02       1.075797061718e+03 
       7.048924746667e-05      -2.462927432731e-02      -1.863587508892e-02      -1.863590907092e-02      -2.462028334197e-02      -1.864117803367e-02       5.892787949377e-01       5.887507682499e-01      -7.275169338997e-08      -8.041826289393e-12      -7.562253677546e-08      -8.801068271347e-11       4.438828459335e-01       6.299157344246e-01 
       7.466599796401e-05      -2.760454361180e-02      -2.090966232981e-02      -2.090970509815e-02      -2.759323374483e-02      -2.091558954953e-02       5.892737369247e-01       5.887465520621e-01      -9.151724540748e-08      -1.011981228483e-11      -9.512681686545e-08      -1.107118502293e-10      -7.027049469306e+01       5.591428756463e-01 
       7.909023648746e-05      -3.093513544776e-02      -2.346085904588e-02      -2.346091286930e-02      -3.092091026708e-02      -2.346748084818e-02       5.892680651209e-01       5.887418234501e-01      -1.151122334041e-07      -1.273396586760e-11      -1.196498610057e-07      -1.392551453276e-10       4.282285505671e-02       8.862760736347e+00 
       8.377662762449e-05      -3.466242547296e-02      -2.632330538642e-02      -2.632337312027e-02      -3.464453538761e-02      -2.633069915453e-02       5.892617035445e-01       5.887365186783e-01      -1.447749293611e-07      -1.602259240428e-11      -1.504782616370e-07      -1.751385163355e-10       9.215728050761e-01       4.941984019966e-06 
       8.874070489404e-05      -3.883233203048e-02      -2.953496833097e-02      -2.953505356744e-02      -3.880983542757e-02      -2.954321900287e-02       5.892545692860e-01       5.887305682836e-01      -1.820593235102e-07      -2.015932535311e-11      -1.892264528773e-07      -2.202417542798e-10       7.329146390973e+00       1.228877864005e+00 
       9.399892223387e-05      -4.349574198240e-02      -3.313844462871e-02      -3.313855188366e-02      -4.346745688871e-02      -3.314764513577e-02       5.892465688886e-01       5.887238937208e-01      -2.289148307410e-07      -2.536214151632e-11      -2.379194397225e-07      -2.769228898220e-10       4.781455478702e-03      -1.845766791933e+00 
       9.956870853887e-05      -4.870895787841e-02      -3.718152493140e-02      -3.718165988556e-02      -4.867340040465e-02      -3.719177657520e-02       5.892375988856e-01       5.887164082514e-01      -2.877856921460e-07      -3.190521133493e-11      -2.990960555922e-07      -3.481385447409e-10       2.063044847758e+00       1.036531325477e-03 
       1.054685254309e-04      -5.453415804074e-02      -4.171782671166e-02      -4.171799650668e-02      -5.448946641658e-02      -4.172923942979e-02       5.892275408395e-01       5.887080119679e-01      -3.617351998463e-07      -4.013247130000e-11      -3.759377309611e-07      -4.375940152424e-10      -4.326727697393e-02       2.751114520000e+00 
       1.117179284516e-04      -6.103986489573e-02      -4.680750396831e-02      -4.680771758356e-02      -6.098370374340e-02      -4.682019644869e-02       5.892162648533e-01       5.886985956674e-01      -4.546001452502e-07      -5.047616839393e-11      -4.724288481776e-07      -5.499302514739e-10       1.530569781311e-04      -6.117347073934e-03 
       1.183376318815e-04      -6.830140755031e-02      -5.251804328883e-02      -5.251831201001e-02      -6.823084928848e-02      -5.253214285970e-02       5.892036251890e-01       5.886880364618e-01      -5.711834345807e-07      -6.347834578937e-11      -5.935561854380e-07      -6.909565317689e-10       4.618582110491e+00       2.955968050880e-06 
       1.253495773991e-04      -7.640136772377e-02      -5.892515684527e-02      -5.892549486068e-02      -7.631274303381e-02      -5.894079906814e-02       5.891894577681e-01       5.886761957305e-01      -7.174925779301e-07      -7.982000536512e-11      -7.455565846310e-07      -8.679392937536e-10      -1.785535597305e-04       6.158977614648e+00 
       1.327770068094e-04      -8.542998157246e-02      -6.611378356546e-02      -6.611420869822e-02      -8.531869607823e-02      -6.613111140303e-02       5.891735783157e-01       5.886629172210e-01      -9.010365959586e-07      -1.003541918135e-10      -9.362239208400e-07      -1.089960561874e-09      8.487983166331e-314      2.334195370506e-313 
       1.406445390808e-04      -9.548547942603e-02      -7.417921208768e-02      -7.417974671943e-02      -9.534578451949e-02      -7.419837452724e-02       5.891557866672e-01       5.886480316630e-01      -1.131192720278e-06      -1.261483772992e-10      -1.175288881699e-06      -1.368361177924e-09       5.000000000000e-01       5.000000000000e-01 
       1.489782519471e-04      -1.066743316413e-01      -8.322833994139e-02      -8.322901220774e-02      -1.064990325141e-01      -8.324948993289e-02       5.891358522966e-01       5.886313430068e-01      -1.419657078939e-06      -1.585469000042e-10      -1.474887665043e-06      -1.717288072961e-09       5.000000000000e-01       5.000000000000e-01 
       1.578057683454e-04      -1.191113245007e-01      -9.338108550932e-02      -9.338193069748e-02      -1.188914385814e-01      -9.340437687981e-02       5.891135212550e-01       5.886126344934e-01      -1.781007497788e-06      -1.992217036805e-10      -1.850138921793e-06      -2.154369466777e-09       5.000000000000e-01       5.000000000000e-01 
       1.671563479743e-04      -1.329194812588e-01      -1.047719706699e-01      -1.047730331032e-01      -1.326437865086e-01      -1.047975539465e-01       5.890885111789e-01       5.885916653052e-01      -2.233380871582e-06      -2.502793525565e-10      -2.319851843883e-06      -2.701541191089e-09       5.000000000000e-01       5.000000000000e-01 
       1.770609842788e-04      -1.482296652223e-01      -1.175518957814e-01      -1.175532310572e-01      -1.478841697325e-01      -1.175799123716e-01       5.890605058065e-01       5.885681639628e-01      -2.799319536651e-06      -3.143401036687e-10      -2.907392131995e-06      -3.386061717982e-09       5.000000000000e-01       5.000000000000e-01 
       1.875525071809e-04      -1.651798623548e-01      -1.318901287839e-01      -1.318918066106e-01      -1.647471387667e-01      -1.319207032305e-01       5.890291555163e-01       5.885418298646e-01      -3.506788179335e-06      -3.946826746878e-10      -3.641736852712e-06      -4.241746309719e-09       5.000000000000e-01       5.000000000000e-01 
       1.986656918977e-04      -1.839139969464e-01      -1.479765349944e-01      -1.479786427582e-01      -1.833723642261e-01      -1.480097647850e-01       5.889940694004e-01       5.885123252479e-01      -4.390415822356e-06      -4.953999239795e-10      -4.558753431806e-06      -5.310466582002e-09       5.000000000000e-01       5.000000000000e-01 
       2.104373742076e-04      -2.045801562287e-01      -1.660240760950e-01      -1.660267232718e-01      -2.039026845126e-01      -1.660600183581e-01       5.889548147060e-01       5.884792746278e-01      -5.492994863108e-06      -6.215906923961e-10      -5.702742115347e-06      -6.643960440492e-09       5.000000000000e-01       5.000000000000e-01 
       2.229065725459e-04      -2.273280995911e-01      -1.862716103588e-01      -1.862749340686e-01      -2.264813845557e-01      -1.863102647824e-01       5.889109103134e-01       5.884422584462e-01      -6.867274231325e-06      -7.796207279669e-10      -7.128284317010e-06      -8.306003554470e-09       5.000000000000e-01       5.000000000000e-01 
       2.361146173358e-04      -2.523058298994e-01      -2.089870300300e-01      -2.089912018509e-01      -2.512485252368e-01      -2.090283169757e-01       5.888618252415e-01       5.884008110603e-01      -8.578108675729e-06      -9.773863460336e-10      -8.902441188689e-06      -1.037499641522e-08       5.000000000000e-01       5.000000000000e-01 
       2.501052879817e-04      -2.796550632438e-01      -2.344707760515e-01      -2.344760104503e-01      -2.783361200152e-01      -2.345145088440e-01       5.888069705129e-01       5.883544124415e-01      -1.070498980838e-05      -1.224687431619e-09      -1.110734546590e-05      -1.294702189365e-08       5.000000000000e-01       5.000000000000e-01 
       2.649249579812e-04      -3.095054173816e-01      -2.630597746817e-01      -2.630663396496e-01      -3.078619318374e-01      -2.631056250358e-01       5.887456978722e-01       5.883024865512e-01      -1.334499543622e-05      -1.533698722598e-09      -1.384322443723e-05      -1.613941509886e-08       5.000000000000e-01       5.000000000000e-01 
       2.806227486340e-04      -3.419669472183e-01      -2.951318459118e-01      -2.951400758973e-01      -3.399216456372e-01      -2.951793007144e-01       5.886772909659e-01       5.882443913861e-01      -1.661622040406e-05      -1.919459212358e-09      -1.723188001642e-05      -2.009488948164e-08       5.000000000000e-01       5.000000000000e-01 
       2.972506918601e-04      -3.771209273325e-01      -3.311106384490e-01      -3.311209504620e-01      -3.745791711535e-01      -3.311589465847e-01       5.886009643347e-01       5.881794169787e-01      -2.066165735222e-05      -2.400534302586e-09      -2.142062999758e-05      -2.498622311393e-08       5.000000000000e-01       5.000000000000e-01 
       3.148639026643e-04      -4.150085219150e-01      -3.714711556578e-01      -3.714840689210e-01      -4.118548474748e-01      -3.715192628199e-01       5.885158572969e-01       5.881067776496e-01      -2.565353744372e-05      -2.999783003101e-09      -2.658667992935e-05      -3.102148699063e-08       5.000000000000e-01       5.000000000000e-01 
       3.335207618210e-04      -4.556173392529e-01      -4.167459356803e-01      -4.167620963239e-01      -4.517113587156e-01      -4.167924059300e-01       5.884210267744e-01       5.880256028533e-01      -3.179802600067e-05      -3.745316897823e-09      -3.294184181310e-05      -3.844971564646e-08       5.000000000000e-01       5.000000000000e-01 
       3.532831093829e-04      -4.988652730989e-01      -4.675319698092e-01      -4.675521797520e-01      -4.940372767383e-01      -4.675748902426e-01       5.883154471534e-01       5.879349341261e-01      -3.934021718312e-05      -4.671469612117e-09      -4.073743854400e-05      -4.756687601248e-08       5.000000000000e-01       5.000000000000e-01 
       3.742164496560e-04      -5.445825028505e-01      -5.244984383765e-01      -5.245236920349e-01      -5.386282922156e-01      -5.245353074639e-01       5.881980028280e-01       5.878337145057e-01      -4.856903796580e-05      -5.820171823144e-09      -5.026912620403e-05      -5.872179658300e-08       5.000000000000e-01       5.000000000000e-01 
       3.963901683208e-04      -5.924909435690e-01      -5.883953588170e-01      -5.884268865578e-01      -5.851664446332e-01      -5.884229546482e-01       5.880674871864e-01       5.877207832269e-01      -5.982185043495e-05      -7.242326335659e-09      -6.188122098195e-05      -7.232164954666e-08       5.000000000000e-01       5.000000000000e-01 
       4.198777624174e-04      -6.421824941262e-01      -6.600632542019e-01      -6.601025754650e-01      -6.331980173457e-01      -6.600774831044e-01       5.879226012947e-01       5.875948694396e-01      -7.348807521673e-05      -8.999523697731e-09      -7.596993580057e-05      -8.883628314107e-08       5.000000000000e-01       5.000000000000e-01 
       4.447570839598e-04      -6.930966535908e-01      -7.404439558056e-01      -7.404929425481e-01      -6.821112716929e-01      -7.404396804991e-01       5.877619508295e-01       5.874545831589e-01      -9.001115618263e-05      -1.116582626404e-08      -9.298470198302e-05      -1.088004947320e-07       5.000000000000e-01       5.000000000000e-01 
       4.711105979834e-04      -7.444991852485e-01      -8.305926705782e-01      -8.306536215951e-01      -7.311158609466e-01      -8.305635183725e-01       5.875840496072e-01       5.872984119499e-01      -1.098878400138e-04      -1.382966632265e-08      -1.134264924490e-04      -1.328130195325e-07       5.000000000000e-01       5.000000000000e-01 
       4.990256558844e-04      -7.954654508277e-01      -9.316914477342e-01      -9.317671811328e-01      -7.792266348166e-01      -9.316296076944e-01       5.873873199751e-01       5.871247136648e-01      -1.336633139582e-04      -1.709642622129e-08      -1.378417859020e-04      -1.615306591423e-07       5.000000000000e-01       5.000000000000e-01 
       5.285947849546e-04      -8.448689635847e-01      -1.045064224828e+00      -1.045158178311e+00      -8.252555879497e-01      -1.044960229430e+00       5.871700994451e-01       5.869317146656e-01      -1.619211626231e-04      -2.108970248211e-08      -1.668105666534e-04      -1.956557497493e-07       5.000000000000e-01       5.000000000000e-01 
       5.599159950724e-04      -8.913844205059e-01      -1.172193592460e+00      -1.172309948482e+00      -8.678169144952e-01      -1.172036108886e+00       5.869306460988e-01       5.867175066568e-01      -1.952656744429e-04      -2.595431216504e-08      -2.009266070823e-04      -2.359148880320e-07       5.000000000000e-01       5.000000000000e-01 
       5.930931035668e-04      -9.335061142620e-01      -1.314739515932e+00      -1.314883338312e+00      -9.053513422336e-01      -1.314515148905e+00       5.866671486800e-01       5.864800484076e-01      -2.342956993431e-04      -3.185729426800e-08      -2.407683635672e-04      -2.830269806769e-07       5.000000000000e-01       5.000000000000e-01 
       6.282360793301e-04      -9.695926778949e-01      -1.474560169812e+00      -1.474737562424e+00      -9.361770398436e-01      -1.474253306345e+00       5.863777291678e-01       5.862171610799e-01      -2.795681394667e-04      -3.898960162932e-08      -2.868592866142e-04      -3.376591276727e-07       5.000000000000e-01       5.000000000000e-01 
       6.654614073212e-04      -9.979429491022e-01      -1.653735212819e+00      -1.653953492194e+00      -9.585747962315e-01      -1.653327928378e+00       5.860604684482e-01       5.859265489759e-01      -3.315512799564e-04      -4.756609827069e-08      -3.396174821183e-04      -4.003700841795e-07       5.000000000000e-01       5.000000000000e-01 
       7.048924746667e-04      -1.016911707011e+00      -1.854591649568e+00      -1.854859532007e+00      -9.709148784874e-01      -1.854063709632e+00       5.857134003462e-01       5.856057924323e-01      -3.905693083296e-04      -5.782464091433e-08      -3.992966909300e-04      -4.715433010209e-07       5.000000000000e-01       5.000000000000e-01 
       7.466599796401e-04      -1.025070949720e+00      -2.079732661082e+00      -2.080060466690e+00      -9.718303677190e-01      -2.079061657961e+00       5.853345269372e-01       5.852523676041e-01      -4.567427521453e-04      -7.002432155060e-08      -4.659238937013e-04      -5.513153840687e-07       5.000000000000e-01       5.000000000000e-01 
       7.909023648746e-04      -1.021413560487e+00      -2.332069705881e+00      -2.332469549076e+00      -9.604368657043e-01      -2.331231340959e+00       5.849218191905e-01       5.848636595983e-01      -5.299341612574e-04      -8.443898611017e-08      -5.392436261095e-04      -6.395106828347e-07       5.000000000000e-01       5.000000000000e-01 
       8.377662762449e-04      -1.005598907335e+00      -2.614858193966e+00      -2.615344184616e+00      -9.365894353933e-01      -2.613826757852e+00       5.844732104821e-01       5.844369782341e-01      -6.097136136784e-04      -1.013522297787e-07      -6.186853778761e-04      -7.356009392718e-07       5.000000000000e-01       5.000000000000e-01 
       8.874070489404e-04      -9.782124518529e-01      -2.931737194713e+00      -2.932325607150e+00      -9.011540430995e-01      -2.930486218159e+00       5.839865793759e-01       5.839695753040e-01      -6.953664291433e-04      -1.210465030968e-07      -7.033776470965e-04      -8.387157010594e-07       5.000000000000e-01       5.000000000000e-01 
       9.399892223387e-04      -9.410067457946e-01      -3.286773552290e+00      -3.287482953284e+00      -8.562522286099e-01      -3.285276597130e+00       5.834597160604e-01       5.834586585066e-01      -7.859710646298e-04      -1.437911476196e-07      -7.922388280580e-04      -9.477381356395e-07       5.000000000000e-01       5.000000000000e-01 
       9.956870853887e-04      -8.970650450055e-01      -3.684510867030e+00      -3.685362208264e+00      -8.054156107967e-01      -3.682742384802e+00       5.828902727569e-01       5.829014019197e-01      -8.805793063635e-04      -1.698311532456e-07      -8.841781549437e-04      -1.061524746987e-06       5.000000000000e-01       5.000000000000e-01 
       1.054685254309e-03      -8.508011528332e-01      -4.130023908714e+00      -4.131040499420e+00      -7.535650379831e-01      -4.127959942568e+00       5.822756904757e-01       5.822949425224e-01      -9.785254428473e-04      -1.993689815656e-07      -9.784345872039e-04      -1.179279708760e-06       5.000000000000e-01       5.000000000000e-01 
       1.117179284516e-03      -8.077127954829e-01      -4.628978862863e+00      -4.630186292952e+00      -7.067157188413e-01      -4.626597420075e+00       5.816131136208e-01       5.816363669568e-01      -1.079874974372e-03      -2.325590317038e-07      -1.075061156302e-03      -1.301097771040e-06       5.000000000000e-01       5.000000000000e-01 
       1.183376318815e-03      -7.737844129383e-01      -5.187700132209e+00      -5.189126043480e+00      -6.713171481321e-01      -5.184980821063e+00       5.808992877936e-01       5.809226730840e-01      -1.185981402523e-03      -2.694953226327e-07      -1.175519709629e-03      -1.428634086449e-06       5.000000000000e-01       5.000000000000e-01 
       1.253495773991e-03      -7.545055448750e-01      -5.813244038171e+00      -5.814917913744e+00      -6.531825749530e-01      -5.810166758962e+00       5.801304633875e-01       5.801507123324e-01      -1.300059868580e-03      -3.102296644893e-07      -1.283281593437e-03      -1.565793287786e-06       5.000000000000e-01       5.000000000000e-01 
       1.327770068094e-03      -7.535255037648e-01      -6.513480479880e+00      -6.515433169013e+00      -6.560643177689e-01      -6.510022607337e+00       5.793023093395e-01       5.793170979983e-01      -1.427587475218e-03      -3.547635387009e-07      -1.404238101236e-03      -1.719202959883e-06       5.000000000000e-01       5.000000000000e-01 
       1.406445390808e-03      -7.711729190588e-01      -7.297182413366e+00      -7.299445872622e+00      -6.800982569112e-01      -7.293314752371e+00       5.784098758697e-01       5.784180985926e-01      -1.576271320914e-03      -4.031030190266e-07      -1.546633525952e-03      -1.898167822147e-06       5.000000000000e-01       5.000000000000e-01 
