# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.1
# for k=1.05469e-05 to 9.11685 h/Mpc,
# number of wavenumbers equal to 270
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_ur                  14:t_tot              
       6.282360793301e-05      -4.332991983189e-02      -3.306432956962e-02      -3.306437036592e-02      -4.330664446535e-02      -3.306767724881e-02       4.975845324742e-01       4.974258556286e-01      -1.634216649445e-07      -2.924455708891e-12      -1.670952701641e-07      -7.148234401055e-11       2.690448018427e+03       3.153426071411e-01 
       6.654614073212e-05      -4.851411900688e-02      -3.709856431154e-02      -3.709861565381e-02      -4.848486759114e-02      -3.710229160681e-02       4.975805988015e-01       4.974224130247e-01      -2.054318817310e-07      -3.679585190830e-12      -2.100422039834e-07      -8.985722395822e-11       9.334938994401e-02       1.075797061718e+03 
       7.048924746667e-05      -5.430452390932e-02      -4.162499236568e-02      -4.162505697727e-02      -5.426776992182e-02      -4.162913820817e-02       4.975761819201e-01       4.974185457783e-01      -2.581949785127e-07      -4.629388264481e-12      -2.639786261870e-07      -1.129349741480e-10       4.438828459335e-01       6.299157344246e-01 
       7.466599796401e-05      -6.076838716514e-02      -4.670365530991e-02      -4.670373661735e-02      -6.072221691446e-02      -4.670826150335e-02       4.975712223259e-01       4.974142011951e-01      -3.244440940296e-07      -5.823923414550e-12      -3.316965625604e-07      -1.419108262415e-10      -7.027049469306e+01       5.591428756463e-01 
       7.909023648746e-05      -6.797947277424e-02      -5.240191741329e-02      -5.240201972417e-02      -6.792148991228e-02      -5.240702850958e-02       4.975656694791e-01       4.974093362547e-01      -4.075993784449e-07      -7.326015044296e-12      -4.166891703840e-07      -1.782803577701e-10       4.282285505671e-02       8.862760736347e+00 
       8.377662762449e-05      -7.601843222750e-02      -5.879535739500e-02      -5.879548612843e-02      -7.594563582073e-02      -5.880102044420e-02       4.975594392133e-01       4.974038751655e-01      -5.119370594668e-07      -9.214668288419e-12      -5.233234386909e-07      -2.239134743388e-10       9.215728050761e-01       4.941984019966e-06 
       8.874070489404e-05      -8.497312176759e-02      -6.596877013371e-02      -6.596893210442e-02      -8.488175734143e-02      -6.597503425465e-02       4.975524615141e-01       4.973977571433e-01      -6.427995767788e-07      -1.158899460538e-11      -6.570540252554e-07      -2.811461703575e-10       7.329146390973e+00       1.228877864005e+00 
       9.399892223387e-05      -9.493883446537e-02      -7.401728945903e-02      -7.401749323211e-02      -9.482420939581e-02      -7.402420517712e-02       4.975446401769e-01       4.973908961595e-01      -8.068550082694e-07      -1.457330105691e-11      -8.246874994325e-07      -3.528938951171e-10       4.781455478702e-03      -1.845766791933e+00 
       9.956870853887e-05      -1.060184099844e-01      -8.304764741305e-02      -8.304790375729e-02      -1.058746629879e-01      -8.305526570412e-02       4.975358783538e-01       4.973832065831e-01      -1.012416832047e-06      -1.832363119340e-11      -1.034707998706e-06      -4.427913188670e-10       2.063044847758e+00       1.036531325477e-03 
       1.054685254309e-04      -1.183221675946e-01      -9.317958714048e-02      -9.317990958812e-02      -1.181419859777e-01      -9.318795807943e-02       4.975260580135e-01       4.973745826899e-01      -1.269837598980e-06      -2.303550012147e-11      -1.297677529173e-06      -5.553642448272e-10      -4.326727697393e-02       2.751114520000e+00 
