# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0.2
# for k=1.05469e-05 to 9.11685 h/Mpc,
# number of wavenumbers equal to 270
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:vx_smg                 7:vx_prime_smg           8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_ur                  14:t_tot              
       1.875525071809e-05      -3.722561437972e-03      -2.795946213822e-03      -2.795946528885e-03      -3.722390011398e-03      -2.796272999960e-03       5.119383306136e-01       5.117550969413e-01      -1.201799721584e-09      -2.490860307903e-14      -1.230416871526e-09      -5.739780138782e-13       3.593101246184e+04       3.492835933884e+04 
       1.986656918977e-05      -4.176046144596e-03      -3.137101537197e-03      -3.137101933828e-03      -4.175830360842e-03      -3.137467971398e-03       5.119380829905e-01       5.117548964114e-01      -1.512788750386e-09      -3.135654439831e-14      -1.548806570129e-09      -7.225054630151e-13       1.801633028417e+04       1.711274724407e+04 
       2.104373742076e-05      -4.684673935321e-03      -3.519883750763e-03      -3.519884250073e-03      -4.684402324187e-03      -3.520294612399e-03       5.119376094353e-01       5.117544756633e-01      -1.904223800783e-09      -3.947334745231e-14      -1.949554430033e-09      -9.094534063686e-13       9.630087189551e+03       8.971792105808e+03 
       2.229065725459e-05      -5.255123837778e-03      -3.949371853984e-03      -3.949372482551e-03      -5.254781963564e-03      -3.949832490477e-03       5.119371209068e-01       5.117540463626e-01      -2.396902517610e-09      -4.969068563207e-14      -2.453951577244e-09      -1.144754532263e-12       4.333535699870e+03       4.130083441139e+03 
       2.361146173358e-05      -5.894877198287e-03      -4.431264610508e-03      -4.431265401786e-03      -5.894446892637e-03      -4.431781002747e-03       5.119367029405e-01       5.117536948520e-01      -3.016994065369e-09      -6.255199858204e-14      -3.088788360850e-09      -1.440906988041e-12       1.753660821768e+03       1.633103559475e+03 
       2.501052879817e-05      -6.612312781931e-03      -4.971956525395e-03      -4.971957521521e-03      -6.611771176663e-03      -4.972535360192e-03       5.119361283642e-01       5.117531948350e-01      -3.797424656949e-09      -7.874310684290e-14      -3.887772380872e-09      -1.813636306275e-12       5.857944310526e+02       5.327866548303e+02 
       2.649249579812e-05      -7.416810803081e-03      -5.578621742519e-03      -5.578622996501e-03      -7.416129140037e-03      -5.579270492456e-03       5.119354495201e-01       5.117525995887e-01      -4.779622773381e-09      -9.912306559463e-14      -4.893311357090e-09      -2.282727345889e-12       1.100158817768e+02       9.597754355737e+01 
       2.806227486340e-05      -8.318870941867e-03      -6.259309885070e-03      -6.259311463651e-03      -8.318013020991e-03      -6.260036896676e-03       5.119346964108e-01       5.117519402632e-01      -6.015702116842e-09      -1.247766613823e-13      -6.158754806887e-09      -2.873069285281e-12       1.544890283833e+01       1.337777373821e+01 
       2.972506918601e-05      -9.330242337125e-03      -7.023052853840e-03      -7.023054841011e-03      -9.329162630176e-03      -7.023867444447e-03       5.119338611397e-01       5.117512101588e-01      -7.571222481636e-09      -1.570668841364e-13      -7.751211073195e-09      -3.615971634702e-12       1.990011469780e+00       1.714592938845e+00 
       3.148639026643e-05      -1.046406748188e-02      -7.879984352564e-03      -7.879986854090e-03      -1.046270869387e-02      -7.880896916521e-03       5.119330193310e-01       5.117504863163e-01      -9.528640208947e-09      -1.977112484237e-13      -9.755087168882e-09      -4.550814301107e-12      -1.235608942232e+05       5.004868099363e-02 
       3.335207618210e-05      -1.173504226415e-02      -8.841474606326e-03      -8.841477755295e-03      -1.173333233981e-02      -8.842496730925e-03       5.119320260975e-01       5.117496253678e-01      -1.199166242620e-08      -2.488700654199e-13      -1.227653669932e-08      -5.727124940748e-12       7.455958967518e+01      -7.900850190527e+04 
       3.532831093829e-05      -1.315959212990e-02      -9.920280841388e-03      -9.920284805371e-03      -1.315744042040e-02      -9.921425433083e-03       5.119308764945e-01       5.117486241221e-01      -1.509069744853e-08      -3.132624999405e-13      -1.544904465151e-08      -7.207183426481e-12       6.846402171312e-02       7.395205073977e+01 
       3.742164496560e-05      -1.475606771453e-02      -1.113071720280e-02      -1.113072219265e-02      -1.475336025331e-02      -1.113199862374e-02       5.119296206332e-01       5.117475345826e-01      -1.898972121690e-08      -3.943061081957e-13      -1.944044165422e-08      -9.069297808035e-12       0.000000000000e+00       8.088283775289e-02 
       3.963901683208e-05      -1.654495800834e-02      -1.248884362225e-02      -1.248884990337e-02      -1.654155146082e-02      -1.249027783728e-02       5.119281782798e-01       5.117462787197e-01      -2.389486405151e-08      -4.963079167282e-13      -2.446170797882e-08      -1.141190981675e-11       8.484344206271e+01      -1.026974925032e+05 
       4.198777624174e-05      -1.854912668774e-02      -1.401267962624e-02      -1.401268753265e-02      -1.854484083536e-02      -1.401428435996e-02       5.119265717291e-01       5.117448812426e-01      -3.006522269446e-08      -6.246774155632e-13      -3.077801924324e-08      -1.435875239607e-11       1.053000159491e-01       7.767506124067e+01 
       4.447570839598e-05      -2.079406936732e-02      -1.572244311241e-02      -1.572245306464e-02      -2.078867763756e-02      -1.572423801575e-02       5.119247797409e-01       5.117433236363e-01      -3.782639417638e-08      -7.862379116130e-13      -3.872260166854e-08      -1.806531806099e-11       1.367325986073e+04       1.241261441975e-01 
       4.711105979834e-05      -2.330819421269e-02      -1.764081845879e-02      -1.764083098583e-02      -2.330141189525e-02      -1.764282528305e-02       5.119227641759e-01       5.117415707633e-01      -4.758747406015e-08      -9.895419390163e-13      -4.871410166938e-08      -2.272696511263e-11       6.650985454147e+01      -1.385588903593e+04 
       4.990256558844e-05      -2.612312689913e-02      -1.979325741157e-02      -1.979327317918e-02      -2.611459620602e-02      -1.979550018882e-02       5.119205230550e-01       5.117396240374e-01      -5.986231808510e-08      -1.245366249793e-12      -6.127835121841e-08      -2.858908008055e-11       1.668942100220e-01       5.259746356886e+01 
       5.285947849546e-05      -2.927403943059e-02      -2.220831641692e-02      -2.220833626299e-02      -2.926331084937e-02      -2.221082164282e-02       5.119179568696e-01       5.117373877466e-01      -7.529619222932e-08      -1.567280684254e-12      -7.707562146453e-08      -3.595980235062e-11       8.166275341210e+03       1.967708993324e-01 
       5.599159950724e-05      -3.280000369920e-02      -2.491803547584e-02      -2.491806045466e-02      -3.278651257537e-02      -2.492083229039e-02       5.119151279082e-01       5.117349284025e-01      -9.469914185295e-08      -1.972319921398e-12      -9.693473288283e-08      -4.522594786194e-11       2.517085498683e+01       1.665456973935e+02 
       5.930931035668e-05      -3.674436783009e-02      -2.795836301327e-02      -2.795839445165e-02      -3.672740513989e-02      -2.796148337363e-02       5.119119372106e-01       5.117321517496e-01      -1.190877169513e-07      -2.481930128957e-12      -1.218957080575e-07      -5.687293700577e-11       2.655031697220e-01       1.136710654809e+01 
       6.282360793301e-05      -4.115515328180e-02      -3.136963232452e-02      -3.136967189167e-02      -4.113382906166e-02      -3.137311116049e-02       5.119083565587e-01       5.117290348107e-01      -1.497371174592e-07      -3.123052789671e-12      -1.532630679228e-07      -7.150968219749e-11       2.690448018427e+03       3.153426071411e-01 
       6.654614073212e-05      -4.608546975201e-02      -3.519709633783e-02      -3.519714613356e-02      -4.605866728809e-02      -3.520097167914e-02       5.119043457359e-01       5.117255432073e-01      -1.882462910895e-07      -3.929535486948e-12      -1.926723588018e-07      -8.989966481254e-11       9.334938994401e-02       1.075797061718e+03 
       7.048924746667e-05      -5.159394158541e-02      -3.949152728521e-02      -3.949158995103e-02      -5.156026021748e-02      -3.949584034554e-02       5.118998451706e-01       5.117216238695e-01      -2.366191275850e-07      -4.943961202377e-12      -2.421731096548e-07      -1.129997033713e-10       4.438828459335e-01       6.299157344246e-01 
       7.466599796401e-05      -5.774513890556e-02      -4.430988962066e-02      -4.430996848023e-02      -5.770282217905e-02      -4.431468481912e-02       5.118947986754e-01       5.117172278431e-01      -2.973655829368e-07      -6.219812726526e-12      -3.043321508440e-07      -1.420082199297e-10      -7.027049469306e+01       5.591428756463e-01 
       7.909023648746e-05      -6.461000010968e-02      -4.971609515578e-02      -4.971619438739e-02      -6.455684783145e-02      -4.972142004590e-02       5.118891399411e-01       5.117122968073e-01      -3.736277004404e-07      -7.824216336301e-12      -3.823621115259e-07      -1.784253471929e-10       4.282285505671e-02       8.862760736347e+00 
       8.377662762449e-05      -7.226623535898e-02      -5.578184928882e-02      -5.578197414908e-02      -7.219949116238e-02      -5.578775437128e-02       5.118827919842e-01       5.117067626896e-01      -4.693356219343e-07      -9.841596320367e-12      -4.802809921775e-07      -2.241274748716e-10       9.215728050761e-01       4.941984019966e-06 
       8.874070489404e-05      -8.079868467804e-02      -6.258760120951e-02      -6.258775830897e-02      -8.071489855405e-02      -6.259413957647e-02       5.118756846029e-01       5.117005651147e-01      -5.894017325720e-07      -1.237787180031e-11      -6.031099572129e-07      -2.814598123940e-10       7.329146390973e+00       1.228877864005e+00 
       9.399892223387e-05      -9.029960883229e-02      -7.022360930534e-02      -7.022380695266e-02      -9.019446660380e-02      -7.023083606497e-02       5.118677127991e-01       5.116936099290e-01      -7.399606085181e-07      -1.556590009884e-11      -7.571180429432e-07      -3.533508771761e-10       4.781455478702e-03      -1.845766791933e+00 
       9.956870853887e-05      -1.008688799181e-01      -7.879113590082e-02      -7.879138454272e-02      -1.007369899972e-01      -7.879910732277e-02       5.118587803691e-01       5.116858128985e-01      -9.286651629812e-07      -1.957248074587e-11      -9.501241557791e-07      -4.434538370484e-10       2.063044847758e+00       1.036531325477e-03 
       1.054685254309e-04      -1.126140234834e-01      -8.840378776829e-02      -8.840410053274e-02      -1.124486549823e-01      -8.841256005180e-02       5.118487776170e-01       5.116770774779e-01      -1.165051820098e-06      -2.460663011063e-11      -1.191868876026e-06      -5.563206291886e-10      -4.326727697393e-02       2.751114520000e+00 
       1.117179284516e-04      -1.256500650143e-01      -9.918901982517e-02      -9.918941320984e-02      -1.254428224087e-01      -9.919864739680e-02       5.118375702271e-01       5.116672837858e-01      -1.460988498523e-06      -3.093048043877e-11      -1.494470725345e-06      -6.976157082129e-10       1.530569781311e-04      -6.117347073934e-03 
       1.183376318815e-04      -1.400991025131e-01      -1.112898206939e-01      -1.112903154230e-01      -1.398395280815e-01      -1.113003538925e-01       5.118250095201e-01       5.116562989059e-01      -1.831223672054e-06      -3.887225880698e-11      -1.872984232447e-06      -8.743777423788e-10       4.618582110491e+00       2.955968050880e-06 
       1.253495773991e-04      -1.560895348001e-01      -1.248666036191e-01      -1.248672257283e-01      -1.557646158782e-01      -1.248780856213e-01       5.118109550628e-01       5.116439995883e-01      -2.294054825737e-06      -4.884322278713e-11      -2.346079781296e-06      -1.095338474495e-09      -1.785535597305e-04       6.158977614648e+00 
       1.327770068094e-04      -1.737548245072e-01      -1.400993272290e-01      -1.401001094041e-01      -1.733483984001e-01      -1.401117899916e-01       5.117952190883e-01       5.116302166812e-01      -2.872141338901e-06      -6.135753195323e-11      -2.936867881514e-06      -1.371309890457e-09      8.487983166331e-314      2.334195370506e-313 
       1.406445390808e-04      -1.932316887489e-01      -1.571898728751e-01      -1.571908561300e-01      -1.927237166254e-01      -1.572033318691e-01       5.117776057255e-01       5.116147743920e-01      -3.593485287750e-06      -7.705720763897e-11      -3.673893344648e-06      -1.715651448022e-09       5.000000000000e-01       5.000000000000e-01 
       1.489782519471e-04      -2.146575869133e-01      -1.763647102432e-01      -1.763659460820e-01      -2.140232503027e-01      -1.763791577475e-01       5.117579013716e-01       5.115974807121e-01      -4.492605393008e-06      -9.674702272082e-11      -4.592326671000e-06      -2.144830365399e-09       5.000000000000e-01       5.000000000000e-01 
       1.578057683454e-04      -2.381672351907e-01      -1.978778871136e-01      -1.978794400806e-01      -2.373759059026e-01      -1.978932835355e-01       5.117358647148e-01       5.115781172392e-01      -5.611946883578e-06      -1.214266562798e-10      -5.735381196792e-06      -2.679090373753e-09       5.000000000000e-01       5.000000000000e-01 
       1.671563479743e-04      -2.638881610364e-01      -2.220143800047e-01      -2.220163310770e-01      -2.629020802485e-01      -2.220306431237e-01       5.117112192540e-01       5.115564317671e-01      -7.003528176434e-06      -1.523480575590e-10      -7.155983921477e-06      -3.343238868483e-09       5.000000000000e-01       5.000000000000e-01 
       1.770609842788e-04      -2.919347830850e-01      -2.490938500524e-01      -2.490963006730e-01      -2.907075801548e-01      -2.491108413721e-01       5.116836732472e-01       5.115321578793e-01      -8.730890290770e-06      -1.910646542271e-10      -8.918724301887e-06      -4.167570271653e-09       5.000000000000e-01       5.000000000000e-01 
       1.875525071809e-04      -3.224010646526e-01      -2.794748508171e-01      -2.794779280133e-01      -3.208759588627e-01      -2.794923587164e-01       5.116529157929e-01       5.115050108534e-01      -1.087132817743e-05      -2.395099557938e-10      -1.110209768342e-05      -5.188928833089e-09       5.000000000000e-01       5.000000000000e-01 
       1.986656918977e-04      -3.553513281512e-01      -3.135595543587e-01      -3.135634171231e-01      -3.534590435804e-01      -3.135772733663e-01       5.116185614410e-01       5.114746318353e-01      -1.351843863927e-05      -3.000847983710e-10      -1.380104616937e-05      -6.451917828804e-09       5.000000000000e-01       5.000000000000e-01 
       2.104373742076e-04      -3.908090058027e-01      -3.517990274436e-01      -3.518038746105e-01      -3.884653880497e-01      -3.518165329094e-01       5.115802273924e-01       5.114406644946e-01      -1.678496118176e-05      -3.757630836007e-10      -1.712977688675e-05      -8.010246259276e-09       5.000000000000e-01       5.000000000000e-01 
       2.229065725459e-04      -4.287432411607e-01      -3.946991638319e-01      -3.947052439647e-01      -4.258465197568e-01      -3.947158814344e-01       5.115374885524e-01       5.114027093727e-01      -2.080585903632e-05      -4.702300455486e-10      -2.122480335773e-05      -9.928190136646e-09       5.000000000000e-01       5.000000000000e-01 
       2.361146173358e-04      -4.690530109374e-01      -4.428273180511e-01      -4.428349414870e-01      -4.654808438426e-01      -4.428424871626e-01       5.114898499481e-01       5.113602953376e-01      -2.574156992493e-05      -5.880270449139e-10      -2.624810557172e-05      -1.228212472356e-08       5.000000000000e-01       5.000000000000e-01 
       2.501052879817e-04      -5.115489660977e-01      -4.968197376112e-01      -4.968292913495e-01      -5.071552773291e-01      -4.968323680184e-01       5.114368070511e-01       5.113129387573e-01      -3.178124179917e-05      -7.347444661578e-10      -3.239023449019e-05      -1.516204936248e-08       5.000000000000e-01       5.000000000000e-01 
       2.649249579812e-04      -5.559332809078e-01      -5.573898894563e-01      -5.574018557838e-01      -5.505449027677e-01      -5.573987111738e-01       5.113777876178e-01       5.112600839062e-01      -3.914570461615e-05      -9.172588614277e-10      -3.987309356709e-05      -1.867298379354e-08       5.000000000000e-01       5.000000000000e-01 
       2.806227486340e-04      -6.017777033784e-01      -6.253377768777e-01      -6.253527558960e-01      -5.951912592232e-01      -6.253411822758e-01       5.113121890261e-01       5.112011385288e-01      -4.808985100983e-05      -1.143981306402e-09      -4.895200916855e-05      -2.293606544128e-08       5.000000000000e-01       5.000000000000e-01 
       2.972506918601e-04      -6.485012548319e-01      -7.015603784070e-01      -7.015791158416e-01      -6.404804103107e-01      -7.015563573178e-01       5.112393449777e-01       5.111354384804e-01      -5.890386867316e-05      -1.425176176075e-09      -5.991655367567e-05      -2.808909907808e-08       5.000000000000e-01       5.000000000000e-01 
       3.148639026643e-04      -6.953488508311e-01      -7.870633220801e-01      -7.870867430598e-01      -6.856225282787e-01      -7.870493904388e-01       5.111585461468e-01       5.110622659777e-01      -7.191268093741e-05      -1.773321447296e-09      -7.308941335988e-05      -3.428623969005e-08       5.000000000000e-01       5.000000000000e-01 
       3.335207618210e-04      -7.413736738599e-01      -8.829739525614e-01      -8.830032034031e-01      -7.296356129838e-01      -8.829470771897e-01       5.110690349195e-01       5.109808416372e-01      -8.747270753741e-05      -2.203539418408e-09      -8.882241092348e-05      -4.169639540537e-08       5.000000000000e-01       5.000000000000e-01 
       3.532831093829e-04      -7.854257458534e-01      -9.905559499939e-01      -9.905924471494e-01      -7.713369570113e-01      -9.905124706729e-01       5.109700002666e-01       5.108903164194e-01      -1.059649728862e-04      -2.734020885742e-09      -1.074886259363e-04      -5.049986544723e-08       5.000000000000e-01       5.000000000000e-01 
       3.742164496560e-04      -8.261528751009e-01      -1.111225680870e+00      -1.111271171775e+00      -8.093471458358e-01      -1.111161237482e+00       5.108605836062e-01       5.107897744363e-01      -1.277833044197e-04      -3.386589567452e-09      -1.294694542658e-04      -6.088266397111e-08       5.000000000000e-01       5.000000000000e-01 
       3.963901683208e-04      -8.620178924602e-01      -1.246570474344e+00      -1.246627109007e+00      -8.421125902346e-01      -1.246479943486e+00       5.107398790993e-01       5.106782302822e-01      -1.533165821037e-04      -4.187236293583e-09      -1.551354822783e-04      -7.302799893531e-08       5.000000000000e-01       5.000000000000e-01 
       4.198777624174e-04      -8.913404284644e-01      -1.398369061080e+00      -1.398439478165e+00      -8.679536538685e-01      -1.398246513360e+00       5.106069353439e-01       5.105546281169e-01      -1.829240465666e-04      -5.166743546646e-09      -1.848203464357e-04      -8.710448968415e-08       5.000000000000e-01       5.000000000000e-01 
       4.447570839598e-04      -9.123698236218e-01      -1.568614403965e+00      -1.568701832022e+00      -8.851460051918e-01      -1.568453092962e+00       5.104607585002e-01       5.104178429530e-01      -2.169034070749e-04      -6.361277508844e-09      -2.187874445216e-04      -1.032510066828e-07       5.000000000000e-01       5.000000000000e-01 
       4.711105979834e-04      -9.233966442557e-01      -1.759539219542e+00      -1.759647594008e+00      -8.920424310296e-01      -1.759331615881e+00       5.103003156635e-01       5.102666834859e-01      -2.554525775815e-04      -7.812949727118e-09      -2.571906705527e-04      -1.215585889025e-07       5.000000000000e-01       5.000000000000e-01 
       4.990256558844e-04      -9.229098971773e-01      -1.973644467057e+00      -1.973778571888e+00      -8.872401640322e-01      -1.973382360116e+00       5.101245262650e-01       5.100998848514e-01      -2.986278736535e-04      -9.570560122275e-09      -3.000324551590e-04      -1.420508887549e-07       5.000000000000e-01       5.000000000000e-01 
       5.285947849546e-04      -9.097968152280e-01      -2.213731177531e+00      -2.213896796991e+00      -8.697940034715e-01      -2.213405846848e+00       5.099322738346e-01       5.099161245011e-01      -3.463042910734e-04      -1.168972055276e-08      -3.471254786298e-04      -1.646658048954e-07       5.000000000000e-01       5.000000000000e-01 
       5.599159950724e-04      -8.835858051606e-01      -2.482935949722e+00      -2.483140051863e+00      -8.394670668552e-01      -2.482538437404e+00       5.097223823331e-01       5.097140060172e-01      -3.981474517508e-04      -1.423357930476e-08      -3.980684862358e-04      -1.892431572593e-07       5.000000000000e-01       5.000000000000e-01 
       5.930931035668e-04      -8.447069032383e-01      -2.784770609387e+00      -2.785021541695e+00      -7.969980035792e-01      -2.784292081587e+00       5.094936500587e-01       5.094921047339e-01      -4.536111257234e-04      -1.727268541995e-08      -4.522513502896e-04      -2.155249503899e-07       5.000000000000e-01       5.000000000000e-01 
       6.282360793301e-04      -7.947404688942e-01      -3.123166364902e+00      -3.123474074306e+00      -7.443456792315e-01      -3.122598565385e+00       5.092447678018e-01       5.092489021413e-01      -5.119789262400e-04      -2.088512358609e-08      -5.089089281893e-04      -2.431773200707e-07       5.000000000000e-01       5.000000000000e-01 
       6.654614073212e-04      -7.365953151271e-01      -3.502523199585e+00      -3.502899463753e+00      -6.848509709002e-01      -3.501858955849e+00       5.089743488618e-01       5.089828366288e-01      -5.724710270166e-04      -2.515607419052e-08      -5.672455289486e-04      -2.718440129153e-07       5.000000000000e-01       5.000000000000e-01 
       7.048924746667e-04      -6.745418772188e-01      -3.927764688268e+00      -3.928223356516e+00      -6.232336595850e-01      -3.926998412922e+00       5.086808885719e-01       5.086922871747e-01      -6.344349543311e-04      -3.017726227358e-08      -6.266487850084e-04      -3.012403727662e-07       5.000000000000e-01       5.000000000000e-01 
       7.466599796401e-04      -6.140093081035e-01      -4.404399247968e+00      -4.404956492800e+00      -5.653288303333e-01      -4.403527347268e+00       5.083626983693e-01       5.083755327675e-01      -6.976289778741e-04      -3.604653313728e-08      -6.869992660078e-04      -3.312914551822e-07       5.000000000000e-01       5.000000000000e-01 
       7.909023648746e-04      -5.610566158796e-01      -4.938588286346e+00      -4.939262823734e+00      -5.174724027224e-01      -4.937609319585e+00       5.080179022972e-01       5.080307715906e-01      -7.625817486160e-04      -4.286623196467e-08      -7.490554243560e-04      -3.623056034701e-07       5.000000000000e-01       5.000000000000e-01 
       8.377662762449e-04      -5.214677228312e-01      -5.537221902842e+00      -5.538035212708e+00      -4.854873086387e-01      -5.536136380637e+00       5.076443630644e-01       5.076560616727e-01      -8.309739360068e-04      -5.074309289128e-08      -8.148493304669e-04      -3.951564403319e-07       5.000000000000e-01       5.000000000000e-01 
       8.874070489404e-04      -4.994991769785e-01      -6.208003168644e+00      -6.208979660379e+00      -4.733171902310e-01      -6.206812817339e+00       5.072396515147e-01       5.072492901008e-01      -9.059296414648e-04      -5.978679918490e-08      -8.879696425942e-04      -4.314179347667e-07       5.000000000000e-01       5.000000000000e-01 
       9.399892223387e-04      -4.964585941010e-01      -6.959541656521e+00      -6.960708772793e+00      -4.815123254552e-01      -6.958248083181e+00       5.068010232457e-01       5.068081278153e-01      -9.920506191446e-04      -7.010903677218e-08      -9.735482160217e-04      -4.733711867079e-07       5.000000000000e-01       5.000000000000e-01 
       9.956870853887e-04      -5.094812730323e-01      -7.801457082942e+00      -7.802845354618e+00      -5.059801812346e-01      -7.800059927641e+00       5.063254389376e-01       5.063300019112e-01      -1.094994452499e-03      -8.182328033366e-08      -1.077738301029e-03      -5.237870066371e-07       5.000000000000e-01       5.000000000000e-01 
       1.054685254309e-03      -5.310686575825e-01      -8.744494468385e+00      -8.746137419998e+00      -5.376129917892e-01      -8.742989239806e+00       5.058095343045e-01       5.058119918570e-01      -1.220442471375e-03      -9.504125951881e-08      -1.206528656102e-03      -5.854109299341e-07       5.000000000000e-01       5.000000000000e-01 
       1.117179284516e-03      -5.500258960319e-01      -9.800651152646e+00      -9.802585164131e+00      -5.634759255614e-01      -9.799027348484e+00       5.052497533531e-01       5.052508728176e-01      -1.372485852255e-03      -1.098725234878e-07      -1.363941740540e-03      -6.601688104776e-07       5.000000000000e-01       5.000000000000e-01 
       1.183376318815e-03      -5.542564776337e-01      -1.098331782578e+01      -1.098558182110e+01      -5.700128649207e-01      -1.098155790126e+01       5.046423746859e-01       5.046430560960e-01      -1.551808394049e-03      -1.264176358082e-07      -1.550052486279e-03      -7.482804951136e-07       5.000000000000e-01       5.000000000000e-01 
       1.253495773991e-03      -5.352281078390e-01      -1.230743368123e+01      -1.231006888370e+01      -5.480191294891e-01      -1.230551366613e+01       5.039836695851e-01       5.039846962643e-01      -1.754518603747e-03      -1.447685967097e-07      -1.759771690731e-03      -8.477018259823e-07       5.000000000000e-01       5.000000000000e-01 
       1.327770068094e-03      -4.928645652505e-01      -1.378965856406e+01      -1.379270793387e+01      -4.979652427093e-01      -1.378755013672e+01       5.032698833890e-01       5.032716891688e-01      -1.972848178392e-03      -1.649939545437e-07      -1.983710977858e-03      -9.544824786084e-07       5.000000000000e-01       5.000000000000e-01 
       1.406445390808e-03      -4.383384835847e-01      -1.544856190513e+01      -1.545206988796e+01      -4.329170383159e-01      -1.544623566523e+01       5.024972889428e-01       5.024998305843e-01      -2.198735061032e-03      -1.871465287644e-07      -2.212203517203e-03      -1.064534619056e-06       5.000000000000e-01       5.000000000000e-01 
